token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
aid,2.362,4.027,4.139,6.121,5.203,4.284,0.0,4.255
beloved,2.287,3.079,4.222,4.452,7.284,8.569,4.31,4.255
x3,2.123,4.382,3.89,4.452,1.041,6.121,17.241,4.255
fruit,2.055,3.79,3.973,5.565,7.284,5.509,4.31,4.255
pie,1.996,4.382,4.718,5.008,1.041,1.224,4.31,4.255
rabbit,1.949,4.974,2.897,8.903,6.243,4.284,4.31,4.255
devops,1.622,10.066,1.407,1.669,2.081,0.0,0.0,4.255
postdoctoral,1.412,3.908,5.463,1.669,0.0,3.06,0.0,4.255
hugs,1.361,4.5,4.387,1.669,8.325,2.448,4.31,4.255
se,13.334,3.908,5.049,1.113,2.081,4.284,4.31,4.215
innovation,9.455,6.158,4.222,1.669,0.0,0.0,0.0,4.215
lose,7.391,3.198,5.215,3.895,2.081,4.284,0.0,4.215
skills,6.072,4.145,4.967,2.226,3.122,2.448,0.0,4.215
highly,5.383,4.5,4.553,2.226,3.122,3.672,0.0,4.215
verse,4.999,7.816,1.324,4.452,13.528,1.224,4.31,4.215
mountains,4.272,4.974,4.635,2.226,1.041,0.612,8.621,4.215
hardcore,3.48,5.329,3.145,7.79,4.162,3.06,0.0,4.215
recently,3.414,5.211,4.056,2.226,2.081,4.284,0.0,4.215
burn,2.977,4.027,4.635,5.008,1.041,3.672,0.0,4.215
religious,2.841,4.027,4.718,3.339,4.162,3.06,0.0,4.215
batman,2.514,7.579,2.732,2.782,2.081,0.612,4.31,4.215
prochoice,1.906,2.369,6.539,2.226,0.0,1.836,0.0,4.215
hugger,1.85,2.724,5.794,3.895,3.122,1.836,0.0,4.215
shenanigans,1.704,3.434,4.553,6.121,2.081,4.897,4.31,4.215
fem,1.554,2.013,3.559,8.903,3.122,12.241,30.172,4.215
goofball,1.53,5.803,3.477,2.226,5.203,2.448,8.621,4.215
washingtonpost,1.524,3.79,5.712,0.556,0.0,2.448,0.0,4.215
stressed,1.506,2.961,4.884,3.339,6.243,4.897,8.621,4.215
abt,1.416,2.132,4.47,5.008,5.203,11.629,4.31,4.215
uchicago,1.333,5.211,3.973,1.113,7.284,3.06,0.0,4.215
bastard,1.196,5.685,1.242,14.468,11.446,2.448,8.621,4.215
lets,7.585,5.566,3.145,5.565,3.122,3.672,4.31,4.175
course,6.99,4.974,4.553,1.113,3.122,1.836,0.0,4.175
philadelphia,6.803,6.514,3.559,2.226,1.041,1.224,0.0,4.175
fam,5.288,3.316,5.132,3.339,1.041,4.284,4.31,4.175
4th,4.775,3.908,4.387,5.008,4.162,3.672,0.0,4.175
during,4.759,4.382,4.718,2.226,1.041,2.448,8.621,4.175
question,4.327,2.842,5.38,5.565,2.081,2.448,0.0,4.175
tom,3.738,5.685,3.559,2.226,4.162,1.836,12.931,4.175
toys,3.679,6.277,2.483,5.565,6.243,2.448,8.621,4.175
infrastructure,2.948,8.053,2.483,1.669,4.162,0.0,0.0,4.175
playstation,2.783,8.053,2.318,2.226,2.081,1.836,0.0,4.175
cinema,2.694,6.514,3.063,3.895,3.122,1.836,0.0,4.175
mini,2.441,5.566,3.642,2.226,3.122,4.284,0.0,4.175
screen,2.366,5.803,3.311,2.782,1.041,6.121,0.0,4.175
recent,2.075,5.448,3.808,1.669,4.162,3.06,4.31,4.175
bleeding,1.905,2.724,6.125,1.113,1.041,2.448,4.31,4.175
frequently,1.231,4.974,3.725,3.339,6.243,1.224,17.241,4.175
mermaid,1.229,0.237,7.202,0.556,1.041,7.957,4.31,4.175
academy,11.543,4.619,4.635,0.556,3.122,1.836,8.621,4.135
web3,11.033,5.448,4.139,1.113,1.041,3.06,0.0,4.135
mobile,8.629,7.935,2.566,1.113,1.041,1.836,0.0,4.135
wait,5.852,4.027,4.304,3.339,5.203,3.672,4.31,4.135
june,4.213,4.263,4.304,2.226,0.0,6.121,8.621,4.135
papa,4.092,8.764,1.407,0.556,6.243,3.672,0.0,4.135
ray,2.939,3.79,3.311,8.347,6.243,4.897,12.931,4.135
walker,2.933,3.316,5.215,2.226,3.122,3.06,4.31,4.135
memory,2.836,3.553,5.132,2.226,5.203,1.836,0.0,4.135
workers,2.795,5.448,3.394,5.008,5.203,1.224,4.31,4.135
op,2.259,5.211,3.725,2.782,3.122,3.06,8.621,4.135
signal,2.125,5.921,3.808,3.339,2.081,0.0,0.0,4.135
buddhist,1.653,6.158,2.814,5.565,3.122,2.448,4.31,4.135
doom,1.339,6.987,2.483,2.226,5.203,3.672,0.0,4.135
sword,1.185,5.092,3.145,5.008,3.122,6.121,4.31,4.135
jeopardy,1.166,4.737,4.801,1.669,1.041,1.224,0.0,4.135
success,16.139,4.263,4.801,0.0,6.243,1.836,0.0,4.096
dodgers,10.098,5.211,4.304,1.113,4.162,0.0,4.31,4.096
platforms,8.304,5.092,3.311,4.452,1.041,5.509,8.621,4.096
il,6.968,4.263,4.47,2.782,5.203,1.224,4.31,4.096
till,6.888,5.921,2.98,2.782,3.122,4.897,4.31,4.096
keeping,6.583,4.974,3.973,2.782,6.243,1.224,0.0,4.096
analytics,6.021,6.04,3.808,1.669,2.081,0.0,4.31,4.096
francisco,5.745,6.277,3.394,2.782,1.041,1.836,0.0,4.096
uk,5.4,5.092,3.973,3.339,3.122,0.612,8.621,4.096
drop,5.168,3.908,4.47,4.452,3.122,2.448,4.31,4.096
genius,4.632,5.685,3.477,2.226,2.081,4.284,0.0,4.096
rocket,3.6,6.987,2.235,2.226,9.365,1.836,4.31,4.096
ryan,3.433,6.869,1.821,5.008,6.243,3.06,12.931,4.096
submissive,3.301,4.145,2.814,8.347,6.243,6.121,12.931,4.096
80s,2.964,4.5,4.801,1.669,1.041,1.836,0.0,4.096
salt,2.817,4.027,3.973,3.895,4.162,4.897,8.621,4.096
they're,2.507,5.566,3.228,2.782,5.203,3.672,4.31,4.096
customs,1.938,1.776,5.132,9.46,2.081,3.672,4.31,4.096
linux,1.886,9.0,1.242,3.339,3.122,0.612,8.621,4.096
odd,1.682,4.619,2.98,5.565,4.162,8.569,0.0,4.096
bones,1.657,2.961,3.973,9.46,5.203,3.672,8.621,4.096
climber,1.411,4.263,4.056,3.339,4.162,3.672,8.621,4.096
sociologist,1.35,3.671,4.553,4.452,5.203,1.836,4.31,4.096
reproductive,1.183,1.421,7.202,0.556,0.0,1.836,0.0,4.096
riot,1.122,5.092,3.145,5.008,4.162,4.897,4.31,4.096
growth,11.105,5.211,3.89,3.339,3.122,1.224,0.0,4.056
greatest,10.974,5.448,3.642,2.782,4.162,1.224,4.31,4.056
process,8.531,5.921,3.559,1.669,2.081,2.448,0.0,4.056
clean,7.516,5.329,3.808,0.556,2.081,4.284,4.31,4.056
le,6.897,3.79,4.718,4.452,2.081,1.836,0.0,4.056
speech,6.509,3.908,4.47,3.339,3.122,3.06,4.31,4.056
comments,5.077,4.619,3.725,2.226,5.203,3.672,12.931,4.056
striving,4.742,4.145,5.049,1.669,1.041,1.224,0.0,4.056
round,4.305,5.211,3.394,3.339,6.243,1.224,12.931,4.056
century,4.035,4.263,3.89,3.339,6.243,2.448,12.931,4.056
spring,4.028,3.316,4.967,2.226,5.203,2.448,4.31,4.056
5th,4.009,4.974,4.718,0.0,0.0,1.836,0.0,4.056
columnist,3.728,3.908,5.298,0.556,2.081,1.224,0.0,4.056
bright,3.056,2.487,5.712,2.226,2.081,2.448,8.621,4.056
bands,2.672,4.145,3.973,5.008,3.122,4.284,0.0,4.056
solely,2.301,5.685,3.559,3.895,2.081,1.224,0.0,4.056
rant,1.809,4.382,4.056,2.226,4.162,4.897,0.0,4.056
translator,1.763,4.027,4.222,4.452,1.041,4.284,4.31,4.056
dweller,1.58,3.316,4.884,2.226,5.203,3.672,0.0,4.056
unfortunately,1.477,4.382,3.394,6.121,4.162,4.897,4.31,4.056
diabetic,1.381,4.5,3.725,3.339,3.122,4.897,8.621,4.056
astrologer,1.186,2.132,4.553,5.565,7.284,7.345,0.0,4.056
indiana,6.208,4.619,4.222,2.226,4.162,1.224,4.31,4.016
fsu,5.001,4.5,4.718,1.669,2.081,0.612,0.0,4.016
creativity,4.72,3.671,4.387,3.339,0.0,4.897,12.931,4.016
toxic,3.435,4.027,4.139,2.226,4.162,4.284,8.621,4.016
didn't,3.405,4.619,4.387,2.782,2.081,1.224,0.0,4.016
essays,3.33,4.5,4.139,2.782,4.162,1.836,4.31,4.016
bb,3.209,2.132,5.049,5.008,4.162,4.284,8.621,4.016
basic,2.946,4.145,4.222,3.895,1.041,3.672,4.31,4.016
silent,2.783,4.856,3.477,5.008,3.122,3.672,0.0,4.016
georgetown,2.737,5.092,4.387,1.113,2.081,0.612,0.0,4.016
adam,2.617,4.856,3.559,4.452,5.203,1.224,8.621,4.016
y'all,2.601,4.5,3.559,5.565,5.203,3.06,0.0,4.016
econ,2.456,6.395,3.145,2.226,1.041,1.224,8.621,4.016
witty,2.397,5.448,3.725,2.782,1.041,2.448,0.0,4.016
unicorn,1.833,2.132,5.215,7.79,1.041,3.06,0.0,4.016
vo,1.313,5.685,3.477,0.0,3.122,3.672,8.621,4.016
meded,1.276,3.553,5.877,0.0,0.0,0.0,0.0,4.016
genomics,1.19,5.329,4.139,1.669,2.081,0.612,0.0,4.016
grateful,7.967,3.671,5.132,0.556,3.122,1.836,0.0,3.976
champ,7.027,6.75,2.318,5.008,2.081,1.836,4.31,3.976
difference,6.906,4.145,4.304,3.339,2.081,2.448,4.31,3.976
world's,5.337,5.329,2.649,5.565,5.203,3.672,8.621,3.976
bourbon,5.233,5.685,4.139,0.0,0.0,1.224,0.0,3.976
door,4.755,4.263,3.228,3.895,5.203,6.121,12.931,3.976
bitches,4.465,2.605,3.973,6.677,5.203,7.345,4.31,3.976
lie,4.366,3.908,4.056,3.895,4.162,4.284,0.0,3.976
inquires,4.336,5.448,3.063,3.339,5.203,3.672,0.0,3.976
complex,4.162,3.908,3.725,6.121,5.203,3.06,4.31,3.976
cc,4.015,4.856,3.394,4.452,6.243,2.448,0.0,3.976
bigger,3.633,4.619,4.387,1.669,2.081,1.224,4.31,3.976
writers,3.51,3.553,4.967,2.226,1.041,2.448,4.31,3.976
kitchen,3.363,2.605,5.463,2.226,2.081,3.672,0.0,3.976
mary,3.227,2.369,5.38,3.895,1.041,3.06,8.621,3.976
degenerate,3.168,6.869,1.738,4.452,4.162,4.897,4.31,3.976
'17,2.722,3.79,4.884,1.669,2.081,2.448,0.0,3.976
drums,2.432,8.408,1.242,1.669,5.203,2.448,8.621,3.976
jd,2.384,3.434,5.049,2.782,0.0,3.06,0.0,3.976
creatures,1.692,2.961,4.222,4.452,4.162,6.121,8.621,3.976
linktree,1.57,4.027,3.311,7.79,5.203,4.284,0.0,3.976
aesthetic,1.442,3.671,3.808,5.565,4.162,4.284,8.621,3.976
racists,1.218,3.553,3.973,5.008,8.325,3.06,0.0,3.976
lsu,5.916,3.553,5.049,0.556,0.0,4.284,0.0,3.937
ou,4.674,2.842,5.629,2.226,2.081,0.612,0.0,3.937
crew,4.421,5.566,3.063,1.669,5.203,2.448,12.931,3.937
longer,4.199,4.737,3.808,3.895,1.041,3.06,0.0,3.937
cares,3.802,3.671,4.139,3.339,6.243,2.448,8.621,3.937
mt,3.51,4.145,4.222,0.556,4.162,4.284,4.31,3.937
printing,2.544,8.171,1.159,3.895,5.203,2.448,0.0,3.937
bdsm,2.535,3.79,2.897,5.565,9.365,5.509,17.241,3.937
enhypen,2.474,0.947,6.622,0.556,1.041,4.897,4.31,3.937
practicing,2.457,3.671,4.387,4.452,1.041,3.06,4.31,3.937
worse,2.434,6.869,2.401,2.226,4.162,1.836,4.31,3.937
mars,2.322,3.671,3.973,2.782,3.122,6.733,4.31,3.937
bestie,1.949,1.658,5.132,6.121,3.122,5.509,0.0,3.937
musings,1.94,5.921,3.063,2.782,1.041,3.672,0.0,3.937
rogue,1.46,5.092,2.566,5.008,3.122,6.733,8.621,3.937
drawn,1.401,5.566,1.987,7.79,6.243,4.284,4.31,3.937
skating,1.284,1.895,5.96,3.895,1.041,1.224,4.31,3.937
crafty,1.126,0.474,6.457,3.895,0.0,4.284,12.931,3.937
birder,1.117,4.027,4.635,3.895,1.041,0.612,0.0,3.937
bg,1.018,3.908,3.642,7.79,2.081,2.448,8.621,3.937
yahoo,6.652,5.092,2.897,2.782,7.284,4.897,0.0,3.897
paypal,6.085,2.961,3.394,7.234,8.325,6.733,0.0,3.897
bred,5.347,3.79,4.718,2.782,1.041,1.836,0.0,3.897
believes,5.214,3.908,4.801,1.113,2.081,1.224,4.31,3.897
twins,4.904,4.856,4.139,0.0,0.0,3.06,8.621,3.897
puerto,4.452,4.263,3.311,5.565,6.243,3.672,0.0,3.897
silver,3.802,4.856,3.559,3.895,5.203,1.224,0.0,3.897
posted,3.464,5.211,2.649,6.677,6.243,1.836,4.31,3.897
ios,2.729,8.527,1.573,2.226,1.041,0.612,4.31,3.897
hopefully,2.652,4.5,3.394,2.782,3.122,4.897,12.931,3.897
pianist,2.362,6.04,2.566,1.669,7.284,3.672,0.0,3.897
rainbow,2.252,3.079,4.222,2.226,9.365,3.672,8.621,3.897
mag,1.8,3.553,4.47,4.452,3.122,1.224,4.31,3.897
umd,1.763,3.79,4.635,2.782,0.0,2.448,4.31,3.897
mentalhealth,1.758,2.369,5.794,0.556,2.081,2.448,4.31,3.897
obviously,1.708,3.079,4.139,3.895,4.162,4.897,12.931,3.897
wonk,1.455,4.382,4.139,2.226,2.081,1.836,8.621,3.897
midwestern,1.447,3.908,4.222,2.226,3.122,4.284,0.0,3.897
olivia,1.445,1.895,5.629,2.226,0.0,6.121,0.0,3.897
represented,1.387,3.198,5.215,1.113,2.081,1.836,4.31,3.897
elsewhere,1.212,4.027,4.139,3.339,2.081,3.06,4.31,3.897
punch,1.063,5.448,2.814,6.121,4.162,1.836,0.0,3.897
que,31.124,3.434,4.635,1.113,5.203,2.448,4.31,3.857
wellness,10.157,1.303,5.794,4.452,0.0,4.284,4.31,3.857
minded,8.728,4.5,4.056,2.226,3.122,1.836,0.0,3.857
text,6.886,3.79,3.808,4.452,5.203,3.06,4.31,3.857
wisconsin,6.856,5.685,3.559,1.113,0.0,1.836,4.31,3.857
guru,6.809,5.329,3.89,1.113,2.081,0.612,0.0,3.857
devoted,5.646,4.145,4.387,0.556,1.041,4.284,0.0,3.857
pussy,5.113,2.724,2.897,10.573,6.243,8.569,0.0,3.857
economist,3.806,6.514,2.897,1.669,2.081,1.224,0.0,3.857
instead,2.786,3.434,3.89,6.677,2.081,3.672,4.31,3.857
lion,2.733,6.158,2.318,4.452,6.243,1.224,4.31,3.857
knight,2.555,6.632,2.152,4.452,1.041,3.06,4.31,3.857
andrew,2.531,5.803,1.987,4.452,6.243,4.284,12.931,3.857
fierce,2.3,1.066,6.705,1.113,1.041,1.836,4.31,3.857
trains,2.129,7.106,1.573,2.226,8.325,2.448,8.621,3.857
hybrid,2.048,5.566,2.649,3.895,6.243,1.224,12.931,3.857
1/3,1.862,4.974,3.063,2.226,4.162,4.284,12.931,3.857
boricua,1.835,3.434,4.304,3.895,3.122,3.672,0.0,3.857
superfan,1.78,5.329,3.642,2.782,1.041,1.224,0.0,3.857
chicagoan,1.625,4.263,4.553,1.669,0.0,1.224,4.31,3.857
teeth,1.622,3.79,3.228,3.895,5.203,6.733,12.931,3.857
mori,1.299,3.079,2.897,8.347,8.325,7.957,0.0,3.857
gw,1.201,3.434,3.89,3.895,6.243,4.284,4.31,3.857
homo,1.12,6.987,1.076,2.782,16.649,2.448,0.0,3.857
thirst,1.071,5.566,2.814,3.895,3.122,3.06,4.31,3.857
humble,12.102,4.619,3.394,1.669,5.203,4.897,0.0,3.817
plan,6.829,4.263,3.725,3.895,0.0,4.897,0.0,3.817
economic,6.583,4.856,4.056,1.669,0.0,1.836,0.0,3.817
handle,5.102,3.671,3.973,5.008,2.081,3.672,0.0,3.817
cybersecurity,4.739,6.514,2.649,2.226,3.122,1.224,0.0,3.817
topics,3.938,4.145,3.559,5.565,3.122,2.448,4.31,3.817
looks,3.422,5.448,3.394,1.113,3.122,1.224,8.621,3.817
flower,3.058,2.369,5.215,1.113,3.122,4.897,0.0,3.817
locked,3.029,4.145,3.063,4.452,6.243,4.284,12.931,3.817
asking,2.412,3.434,3.394,5.565,5.203,6.733,0.0,3.817
noise,2.391,4.856,2.897,5.565,6.243,2.448,0.0,3.817
newbie,2.261,3.198,4.801,2.226,4.162,1.836,0.0,3.817
candy,2.221,3.316,3.89,4.452,5.203,4.284,4.31,3.817
pandemic,2.116,3.079,5.132,1.669,1.041,1.836,4.31,3.817
audience,2.044,3.908,4.47,1.669,2.081,2.448,0.0,3.817
pen,2.026,3.553,4.139,2.782,1.041,4.897,8.621,3.817
syndrome,1.732,4.5,3.145,4.452,0.0,4.897,17.241,3.817
karaoke,1.646,4.5,4.056,2.782,1.041,1.836,0.0,3.817
humanities,1.594,2.842,5.463,1.669,2.081,0.612,0.0,3.817
bake,1.482,2.487,5.215,2.782,2.081,3.06,0.0,3.817
geography,1.477,5.921,2.152,5.565,3.122,3.06,8.621,3.817
snacks,1.445,2.961,4.47,3.895,3.122,3.672,4.31,3.817
contain,1.205,4.974,2.649,4.452,4.162,4.897,8.621,3.817
evolutionary,1.084,5.092,4.222,0.0,1.041,0.612,0.0,3.817
billsmafia,6.904,4.856,3.808,1.669,3.122,1.224,0.0,3.778
river,5.876,4.145,3.725,3.339,4.162,2.448,4.31,3.778
univ,5.545,3.316,5.38,0.556,0.0,0.612,0.0,3.778
parents,5.205,3.553,4.056,3.339,1.041,4.897,4.31,3.778
heard,4.713,4.974,3.394,3.895,1.041,1.836,4.31,3.778
fix,3.809,4.263,3.394,3.895,4.162,4.284,0.0,3.778
latin,3.714,4.737,3.145,3.895,4.162,2.448,8.621,3.778
collect,3.672,4.382,3.559,3.895,2.081,3.06,4.31,3.778
drug,3.396,5.211,3.311,1.669,2.081,3.672,0.0,3.778
classical,3.357,5.921,2.566,1.669,2.081,4.897,4.31,3.778
kick,3.091,2.961,4.304,2.782,5.203,4.284,4.31,3.778
electronic,3.078,7.106,1.49,2.782,7.284,1.224,12.931,3.778
ynwa,3.012,7.461,2.401,0.0,1.041,1.224,0.0,3.778
pi,2.507,5.211,3.89,0.0,2.081,1.224,0.0,3.778
lean,2.221,4.619,2.897,3.895,8.325,3.06,4.31,3.778
slayer,1.897,3.434,4.222,2.226,3.122,4.284,4.31,3.778
expat,1.651,5.803,3.477,0.556,1.041,0.0,8.621,3.778
owns,1.567,2.487,4.47,6.121,1.041,4.284,4.31,3.778
devotee,1.484,2.961,4.801,1.669,3.122,3.06,4.31,3.778
egg,1.462,2.369,3.89,7.234,6.243,4.897,4.31,3.778
worm,1.322,1.895,5.215,2.782,1.041,6.121,0.0,3.778
sass,1.157,2.25,5.546,1.113,2.081,2.448,4.31,3.778
golf,23.475,7.935,1.656,1.669,3.122,0.612,0.0,3.738
honest,10.254,4.619,3.228,3.339,3.122,4.284,0.0,3.738
experiences,7.292,4.027,4.304,2.226,2.081,0.612,4.31,3.738
fresh,6.188,3.553,4.139,2.226,4.162,3.06,4.31,3.738
combat,6.081,5.329,2.152,7.234,5.203,1.224,12.931,3.738
battle,4.818,4.382,3.808,2.782,2.081,1.836,4.31,3.738
administrator,4.373,4.737,3.89,1.669,0.0,2.448,0.0,3.738
saying,3.368,3.79,3.559,3.895,3.122,4.897,4.31,3.738
blind,3.091,3.553,3.89,4.452,2.081,3.06,8.621,3.738
senate,3.064,4.737,3.973,1.669,0.0,1.836,0.0,3.738
rican,3.018,3.79,3.394,5.008,8.325,2.448,0.0,3.738
childhood,2.821,2.25,5.215,2.226,2.081,3.672,0.0,3.738
theology,2.557,5.566,3.063,1.669,5.203,1.224,0.0,3.738
existence,2.285,3.434,3.063,5.565,7.284,4.897,12.931,3.738
bell,2.252,3.553,4.139,3.339,3.122,3.06,0.0,3.738
insane,2.191,2.487,4.222,3.339,5.203,6.733,0.0,3.738
fianc,2.09,4.145,3.973,3.339,3.122,0.612,4.31,3.738
stranger,1.929,3.198,3.973,5.565,1.041,4.897,0.0,3.738
existing,1.831,3.198,2.732,7.234,7.284,7.957,4.31,3.738
pants,1.719,3.671,4.387,2.782,1.041,1.836,4.31,3.738
photog,1.673,3.553,3.311,4.452,7.284,4.284,8.621,3.738
activism,1.458,3.079,3.808,6.121,3.122,3.672,8.621,3.738
cutie,1.429,3.553,2.897,6.677,4.162,5.509,17.241,3.738
glitter,1.322,1.303,5.877,2.782,1.041,3.672,0.0,3.738
ucberkeley,1.212,3.434,4.47,0.556,4.162,3.672,0.0,3.738
costume,1.041,1.895,4.139,4.452,0.0,9.793,17.241,3.738
si,9.452,4.619,3.477,1.669,6.243,0.612,8.621,3.698
packers,9.007,6.987,2.732,0.556,0.0,0.0,0.0,3.698
analysis,8.056,5.092,2.401,3.895,3.122,5.509,8.621,3.698
weekly,7.773,5.448,2.732,3.895,3.122,1.836,4.31,3.698
lake,7.54,3.434,3.642,3.339,3.122,6.121,4.31,3.698
//youtu,7.44,4.856,3.145,0.556,3.122,4.897,8.621,3.698
kentucky,7.418,4.145,4.222,2.782,1.041,0.612,0.0,3.698
farm,6.248,3.671,4.222,1.669,5.203,1.836,0.0,3.698
defense,5.8,4.145,3.89,3.339,1.041,2.448,0.0,3.698
present,5.321,5.092,2.98,2.782,2.081,4.284,0.0,3.698
rise,4.976,3.671,3.973,3.339,2.081,3.06,4.31,3.698
politically,4.823,5.803,2.732,2.226,2.081,2.448,4.31,3.698
commentary,4.079,4.027,4.056,2.226,3.122,1.836,0.0,3.698
camera,3.912,5.566,2.566,3.339,6.243,1.836,0.0,3.698
focusing,3.703,5.448,3.311,0.556,2.081,1.836,4.31,3.698
sauce,3.139,3.671,3.973,2.226,5.203,2.448,4.31,3.698
dept,3.111,4.263,4.139,1.669,2.081,1.224,0.0,3.698
temple,3.106,4.619,3.89,2.226,0.0,1.836,0.0,3.698
steve,2.929,5.921,2.566,1.669,3.122,2.448,8.621,3.698
psu,2.806,3.434,4.884,0.556,2.081,1.224,0.0,3.698
excited,2.468,3.671,4.387,0.556,3.122,3.06,0.0,3.698
cm,1.862,4.027,4.304,1.113,2.081,1.224,4.31,3.698
mega,1.857,5.803,2.483,2.226,3.122,3.672,4.31,3.698
virgin,1.833,4.974,3.311,1.669,2.081,3.06,4.31,3.698
sort,1.598,4.974,3.228,2.782,2.081,1.836,8.621,3.698
bangtan,1.3,0.118,7.036,1.669,0.0,2.448,0.0,3.698
creepy,1.078,1.895,4.553,5.008,2.081,6.733,0.0,3.698
nba,15.222,7.461,2.152,0.0,1.041,1.224,0.0,3.658
latest,12.12,4.737,3.559,2.782,0.0,1.836,4.31,3.658
consulting,10.085,4.382,3.725,4.452,0.0,1.224,0.0,3.658
bookings,8.563,3.671,2.566,8.903,2.081,6.733,4.31,3.658
phone,7.231,4.619,3.145,3.339,5.203,1.224,8.621,3.658
northern,6.112,4.145,3.725,3.895,1.041,1.224,8.621,3.658
//soundcloud,4.617,5.685,1.738,5.008,7.284,3.672,4.31,3.658
hr,4.153,3.908,3.973,1.669,4.162,1.836,4.31,3.658
towards,3.802,4.027,3.559,3.339,4.162,3.06,0.0,3.658
laughing,3.407,3.553,4.139,2.226,4.162,2.448,0.0,3.658
tho,3.196,4.145,2.649,5.008,8.325,4.284,4.31,3.658
missing,2.944,2.487,4.635,2.782,2.081,4.897,0.0,3.658
extreme,2.893,5.092,3.145,2.782,2.081,1.836,4.31,3.658
collab,2.849,4.856,2.069,4.452,7.284,6.121,4.31,3.658
wordpress,2.713,4.974,3.808,0.556,0.0,1.836,0.0,3.658
intersection,2.391,3.908,4.056,2.782,2.081,1.224,4.31,3.658
shadow,2.38,4.145,3.311,3.895,0.0,4.897,8.621,3.658
vaccine,2.006,3.434,4.387,3.339,2.081,1.224,0.0,3.658
cookies,1.76,3.553,4.47,2.782,1.041,1.224,0.0,3.658
fate,1.726,5.092,2.732,2.782,4.162,4.284,0.0,3.658
amount,1.548,4.145,3.559,1.669,3.122,3.672,8.621,3.658
mutual,1.546,3.198,2.98,6.121,7.284,6.121,4.31,3.658
cognitive,1.383,3.908,3.89,1.669,5.203,1.836,4.31,3.658
entirely,1.326,4.027,2.98,3.339,6.243,3.672,17.241,3.658
overly,1.019,3.908,3.89,3.339,2.081,1.836,4.31,3.658
resources,8.682,2.842,4.553,3.339,2.081,2.448,0.0,3.618
rap,7.641,5.685,2.566,1.669,4.162,3.06,0.0,3.618
reach,7.549,4.145,3.477,3.339,3.122,3.06,0.0,3.618
rule,5.604,3.79,3.725,2.226,5.203,2.448,4.31,3.618
breaking,5.437,3.79,4.222,0.556,3.122,2.448,0.0,3.618
entertainer,4.678,3.434,2.98,8.347,1.041,5.509,4.31,3.618
chaser,4.101,5.092,2.814,1.669,5.203,3.06,4.31,3.618
hole,3.91,4.974,2.069,6.121,6.243,3.06,8.621,3.618
mizzou,3.784,3.79,4.718,0.556,1.041,0.0,0.0,3.618
martial,3.763,6.632,1.738,2.782,1.041,2.448,17.241,3.618
mayor,3.396,4.263,3.477,1.669,3.122,4.284,0.0,3.618
cycling,3.201,7.106,1.987,2.782,1.041,0.612,0.0,3.618
contemporary,3.019,1.303,6.125,1.669,0.0,1.224,4.31,3.618
dying,2.823,3.908,2.814,6.121,5.203,4.284,4.31,3.618
stick,2.485,5.566,2.566,2.782,2.081,3.06,4.31,3.618
chemical,2.382,5.448,2.897,2.226,1.041,1.836,8.621,3.618
bite,2.347,3.79,2.566,7.79,4.162,3.672,17.241,3.618
taker,2.09,4.027,4.139,0.556,2.081,2.448,0.0,3.618
alright,1.864,3.553,3.973,2.226,3.122,3.06,4.31,3.618
grumpy,1.328,5.803,2.566,2.226,4.162,1.836,0.0,3.618
cuny,1.203,3.79,4.304,0.556,2.081,1.224,8.621,3.618
artsy,1.109,2.724,4.387,5.008,1.041,3.06,0.0,3.618
states,11.712,3.79,4.056,3.339,2.081,0.612,0.0,3.579
giving,8.061,3.79,3.477,2.782,3.122,3.06,12.931,3.579
strategic,6.002,3.553,4.47,1.669,1.041,0.612,4.31,3.579
wings,4.375,3.079,4.304,1.113,3.122,3.06,8.621,3.579
handsome,4.335,6.514,1.738,1.669,6.243,2.448,4.31,3.579
abuse,3.212,2.013,4.553,4.452,3.122,3.672,4.31,3.579
pharmacist,2.878,4.737,3.725,0.0,2.081,1.836,0.0,3.579
outreach,2.867,2.605,4.884,1.669,2.081,2.448,0.0,3.579
you’ve,2.75,4.382,3.228,3.339,2.081,3.672,0.0,3.579
escape,2.74,3.908,3.808,1.669,2.081,3.672,0.0,3.579
sensitive,2.351,2.605,4.056,3.339,1.041,6.733,4.31,3.579
civic,2.279,4.5,3.642,2.226,2.081,1.224,0.0,3.579
gi,1.949,5.448,3.228,0.556,3.122,0.612,0.0,3.579
crafting,1.53,1.421,5.132,2.782,3.122,4.897,0.0,3.579
hiv,1.352,4.856,2.649,4.452,4.162,1.224,12.931,3.579
menace,1.293,2.013,2.483,13.911,3.122,9.181,0.0,3.579
kitten,1.164,2.013,4.056,6.121,1.041,6.733,4.31,3.579
healthy,10.05,3.434,4.387,1.113,2.081,1.836,0.0,3.539
tax,6.496,5.211,3.477,0.556,2.081,0.0,0.0,3.539
near,5.128,4.619,3.394,2.226,3.122,1.224,0.0,3.539
laughs,4.022,2.605,4.718,1.669,3.122,2.448,0.0,3.539
junior,3.879,5.329,2.483,2.782,4.162,2.448,4.31,3.539
ll,3.686,2.487,4.304,3.339,1.041,4.284,8.621,3.539
roots,3.677,2.487,4.718,1.113,5.203,1.836,4.31,3.539
upon,3.677,3.671,3.89,3.339,1.041,1.836,4.31,3.539
naughty,3.631,4.027,3.145,3.339,7.284,1.224,8.621,3.539
