token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
posts,9.393,25.699,12.499,25.597,34.339,16.526,34.483,19.166
f,30.296,20.133,18.376,17.25,32.258,13.466,21.552,19.126
believe,29.668,19.659,21.605,11.129,11.446,11.629,17.241,19.126
enough,14.197,22.62,18.376,15.024,13.528,15.302,12.931,19.126
heavy,7.909,18.593,15.065,27.266,32.258,33.052,34.483,19.126
without,19.123,16.817,20.611,21.145,14.568,19.586,21.552,19.086
does,13.948,22.264,15.645,22.258,32.258,15.914,25.862,19.086
vet,28.072,26.528,17.466,8.903,7.284,11.017,8.621,19.007
fox,7.244,30.436,8.443,24.484,43.704,15.302,34.483,19.007
coming,21.761,20.251,18.293,22.815,16.649,14.69,8.621,18.888
soft,5.126,18.001,16.141,23.371,29.136,28.155,51.724,18.888
let's,18.795,25.58,15.81,13.355,19.771,11.017,25.862,18.848
seattle,10.28,25.936,16.39,8.903,19.771,7.957,38.793,18.848
smash,5.317,38.726,6.457,13.355,29.136,5.509,25.862,18.768
shop,19.247,9.829,23.26,25.04,7.284,28.767,34.483,18.729
chief,18.694,25.462,19.204,5.008,5.203,4.897,8.621,18.729
rising,6.171,6.632,24.253,23.371,19.771,36.724,4.31,18.729
ca,22.936,18.119,20.197,13.911,10.406,20.81,17.241,18.689
order,18.982,22.62,19.121,11.685,4.162,8.569,38.793,18.689
pics,11.648,22.027,15.81,17.806,26.015,17.138,30.172,18.649
tumblr,5.398,12.198,19.701,32.274,16.649,25.095,51.724,18.609
soul,23.208,15.632,22.432,11.685,8.325,18.974,17.241,18.57
8,31.471,19.304,18.211,14.468,18.73,18.974,30.172,18.49
i'll,13.659,20.725,17.052,26.71,10.406,12.853,21.552,18.49
staff,10.912,23.922,17.466,10.573,11.446,12.241,8.621,18.49
peace,28.792,15.751,22.515,13.911,10.406,13.466,8.621,18.45
psychology,8.575,14.33,23.839,13.355,9.365,11.629,12.931,18.45
usually,7.034,22.383,16.721,12.242,22.893,11.017,47.414,18.45
14,15.397,23.093,14.569,13.911,22.893,22.035,38.793,18.41
used,14.4,25.699,15.562,6.677,13.528,15.302,34.483,18.41
plays,8.052,28.541,12.251,15.024,16.649,13.466,38.793,18.41
biology,6.513,20.843,19.618,14.468,11.446,6.733,8.621,18.41
ur,10.111,9.0,19.204,31.718,14.568,45.905,25.862,18.291
capricorn,7.202,8.408,24.253,17.806,16.649,26.931,17.241,18.291
latina,7.479,0.118,33.359,2.226,1.041,28.767,8.621,18.212
men,20.758,20.725,16.39,19.476,23.933,12.853,21.552,18.172
crazy,18.407,12.553,24.75,7.234,12.487,12.241,30.172,18.172
land,10.366,17.646,17.466,24.484,17.69,20.198,12.931,18.172
technology,33.707,31.383,11.837,9.46,16.649,6.733,17.241,18.132
systems,11.845,30.199,13.492,6.677,10.406,8.569,8.621,18.132
fucking,9.178,18.001,15.065,23.371,30.177,26.319,30.172,18.092
type,8.97,18.593,17.549,16.694,27.055,13.466,34.483,18.092
official,95.301,23.804,14.569,18.919,19.771,11.629,21.552,18.053
cook,12.513,22.501,16.886,13.911,10.406,13.466,12.931,18.053
//instagram,20.69,19.896,17.383,15.024,16.649,18.362,8.621,18.013
analyst,19.948,25.817,15.976,8.347,9.365,9.181,8.621,17.973
choice,12.319,12.909,23.674,12.798,5.203,16.526,8.621,17.973
happily,16.389,19.067,18.459,12.242,13.528,14.078,25.862,17.814
endorsement,15.277,24.396,16.472,10.016,8.325,7.957,17.241,17.814
earth,18.442,15.988,20.446,16.137,16.649,10.405,12.931,17.774
mainly,6.968,20.251,14.9,20.589,30.177,11.017,51.724,17.774
videos,20.894,29.252,11.34,13.355,15.609,12.241,12.931,17.735
sw,6.015,25.107,11.009,21.702,29.136,19.586,8.621,17.735
medical,19.941,17.29,22.432,4.452,7.284,7.345,4.31,17.695
bear,10.326,28.778,10.347,12.242,32.258,10.405,30.172,17.695
put,16.934,20.369,15.148,16.137,23.933,20.198,17.241,17.655
water,15.123,18.119,17.88,15.024,19.771,12.853,34.483,17.655
ice,8.203,15.277,21.191,15.024,5.203,13.466,21.552,17.655
healthcare,15.742,17.29,21.522,8.347,6.243,8.569,8.621,17.615
poetry,8.219,14.685,19.287,17.25,17.69,20.198,21.552,17.615
chaos,5.789,11.487,18.79,26.71,26.015,25.095,21.552,17.615
ms,13.305,15.514,21.936,7.234,9.365,14.078,4.31,17.575
34,5.721,18.593,13.824,30.605,29.136,15.302,43.103,17.575
alumni,30.729,20.251,18.542,6.677,9.365,12.241,21.552,17.536
app,24.463,19.422,15.727,21.145,19.771,16.526,12.931,17.536
7,32.136,16.58,18.79,13.911,18.73,14.69,25.862,17.496
daughter,24.479,3.079,32.779,1.669,2.081,7.345,4.31,17.496
coordinator,14.238,15.277,20.528,14.468,10.406,15.302,8.621,17.496
talking,11.156,18.712,16.886,18.919,17.69,13.466,21.552,17.496
rp,7.073,23.33,11.506,17.25,32.258,15.914,68.966,17.496
might,10.809,20.962,15.065,17.25,22.893,14.078,17.241,17.456
scholar,8.111,13.738,20.032,16.137,14.568,22.035,4.31,17.416
positive,19.761,17.883,17.135,15.581,24.974,15.302,8.621,17.377
boston,18.389,22.027,17.383,11.129,7.284,6.733,12.931,17.377
middle,17.182,13.856,23.094,10.573,6.243,9.181,4.31,17.377
therapist,10.544,11.014,23.012,13.355,11.446,17.138,12.931,17.377
casual,6.362,22.501,12.83,20.589,21.852,17.75,21.552,17.377
safe,11.825,13.974,18.542,20.032,26.015,16.526,25.862,17.337
idiot,5.124,24.159,10.43,23.927,33.299,15.914,21.552,17.337
boys,28.129,15.396,20.115,12.798,19.771,10.405,12.931,17.297
she,25.682,7.224,24.916,15.024,16.649,17.75,4.31,17.297
fine,12.86,15.396,15.893,18.919,10.406,17.75,172.414,17.297
mask,6.671,13.382,22.267,12.242,6.243,14.078,8.621,17.297
stupid,8.961,22.62,11.837,20.589,32.258,15.914,25.862,17.257
actually,6.643,19.067,15.231,18.919,19.771,17.75,30.172,17.257
foodie,14.513,14.567,22.018,6.121,10.406,12.241,8.621,17.178
comedian,10.5,23.449,13.741,16.694,12.487,14.69,8.621,17.178
environmental,8.39,14.922,20.777,12.242,7.284,12.853,4.31,17.019
send,14.973,17.054,16.059,19.476,24.974,14.078,25.862,16.939
yourself,25.212,13.382,19.618,9.46,18.73,18.974,38.793,16.899
h,18.356,13.738,16.141,28.936,27.055,18.362,21.552,16.86
fight,14.315,17.764,16.555,19.476,12.487,12.853,25.862,16.86
running,14.17,21.909,16.224,7.234,12.487,8.569,4.31,16.74
takes,11.485,24.396,12.83,16.137,12.487,8.569,4.31,16.581
asst,6.979,16.106,20.694,4.452,4.162,9.793,12.931,16.581
wolf,5.618,27.712,7.615,17.806,35.38,9.793,38.793,16.581
again,18.828,15.632,16.059,19.476,18.73,18.974,25.862,16.542
warrior,12.142,8.882,23.922,10.016,8.325,14.69,8.621,16.542
100,24.641,17.883,15.893,17.25,11.446,15.302,17.241,16.462
security,16.998,33.041,7.781,8.903,13.528,6.121,8.621,16.462
neighborhood,7.808,14.922,15.314,21.145,33.299,17.138,21.552,16.462
asian,5.747,16.698,14.982,15.581,24.974,20.81,25.862,16.462
executive,20.124,19.067,19.204,2.226,4.162,5.509,8.621,16.383
let’s,17.948,16.698,17.135,12.242,19.771,12.853,8.621,16.383
both,14.848,18.001,15.065,19.476,10.406,14.69,38.793,16.383
usa,31.58,14.803,19.37,10.016,14.568,9.793,17.241,16.343
vibes,16.266,15.277,15.727,17.25,20.812,23.871,8.621,16.343
that's,15.373,21.672,12.416,16.694,23.933,11.017,25.862,16.303
teaching,11.439,15.514,20.197,5.008,5.203,11.017,8.621,16.263
audio,7.986,24.159,9.933,20.589,20.812,16.526,4.31,16.263
bird,5.951,13.501,16.472,20.032,18.73,21.422,30.172,16.263
club,24.42,17.29,15.81,16.694,8.325,18.974,8.621,16.224
series,13.479,19.541,16.472,10.016,13.528,7.345,4.31,16.224
can't,17.008,17.527,16.472,10.016,20.812,12.853,4.31,16.184
works,13.077,20.133,12.251,19.476,13.528,15.914,64.655,16.184
streaming,11.949,26.646,9.188,14.468,18.73,12.241,30.172,16.184
introvert,6.511,13.145,20.28,13.911,9.365,7.957,17.241,16.184
vaxxed,5.244,16.461,17.797,13.355,13.528,9.181,4.31,16.184
info,20.51,15.04,14.072,21.702,26.015,22.647,34.483,16.144
communications,13.755,14.567,21.273,4.452,8.325,5.509,4.31,16.144
watching,13.505,15.751,18.376,12.798,13.528,8.569,4.31,16.144
dj,18.971,25.107,8.691,24.484,17.69,12.853,25.862,16.104
pizza,9.317,23.567,13.327,10.573,10.406,9.181,4.31,16.104
gardener,7.881,9.711,23.922,5.008,8.325,7.957,17.241,16.104
composer,6.454,28.896,6.374,20.032,27.055,12.241,8.621,16.104
learn,26.628,19.777,15.81,7.79,15.609,8.569,12.931,16.064
dance,12.442,11.369,20.197,12.242,13.528,14.69,17.241,16.025
dreams,20.982,14.685,17.466,16.137,11.446,13.466,21.552,15.985
believer,22.334,12.553,22.184,4.452,5.203,6.121,17.241,15.945
late,9.622,15.988,16.969,11.129,17.69,12.853,12.931,15.945
listen,15.358,18.712,14.486,14.468,15.609,15.302,4.31,15.905
could,12.969,17.883,16.39,9.46,12.487,11.629,12.931,15.905
alone,11.384,21.317,14.403,9.46,7.284,9.793,25.862,15.905
user,7.975,20.369,12.996,14.468,15.609,15.302,21.552,15.905
guess,6.946,19.896,11.092,23.927,33.299,12.241,12.931,15.905
soccer,23.293,23.449,14.734,5.008,5.203,4.284,4.31,15.826
fashion,20.885,9.593,20.363,13.911,12.487,15.914,30.172,15.786
union,10.493,22.146,12.996,13.911,10.406,9.181,12.931,15.786
police,9.057,17.883,12.748,23.371,14.568,20.198,12.931,15.786
wear,8.361,12.435,19.287,13.355,11.446,12.241,17.241,15.786
j,19.415,16.935,14.237,18.919,13.528,17.75,12.931,15.667
south,25.78,16.58,16.804,10.573,10.406,11.017,12.931,15.627
equality,9.422,14.922,20.528,3.339,3.122,6.121,0.0,15.627
ph,7.822,14.803,18.873,8.347,3.122,11.629,12.931,15.627
area,28.479,23.212,12.83,8.347,14.568,6.121,8.621,15.587
harry,5.536,4.382,25.164,10.016,3.122,17.138,8.621,15.587
word,11.711,12.909,18.293,15.024,8.325,15.302,4.31,15.548
each,15.02,20.606,12.582,12.798,19.771,12.241,8.621,15.508
can’t,15.026,13.145,16.224,18.363,16.649,18.974,8.621,15.468
same,15.727,16.106,15.314,16.694,14.568,11.629,17.241,15.428
reality,14.355,16.106,18.128,8.347,9.365,4.284,8.621,15.428
comedy,11.18,20.725,14.486,10.016,6.243,8.569,0.0,15.428
g,23.708,18.475,11.92,16.694,29.136,14.69,17.241,15.349
last,16.473,18.356,14.9,13.911,5.203,11.017,12.931,15.349
tx,22.927,14.093,17.549,7.234,14.568,14.69,12.931,15.309
chef,15.244,21.791,12.085,15.024,16.649,6.121,4.31,15.269
cheese,5.763,11.843,20.363,7.234,9.365,8.569,8.621,15.269
did,11.257,15.869,13.327,18.919,21.852,15.914,30.172,15.229
after,17.807,16.698,15.81,12.242,7.284,9.793,21.552,15.19
death,10.357,13.974,14.651,25.597,14.568,15.914,4.31,15.19
actress,8.509,0.592,28.64,1.669,1.041,15.914,0.0,15.15
v,17.841,12.316,15.231,18.919,23.933,20.198,8.621,15.11
band,11.562,22.027,10.926,14.468,9.365,10.405,43.103,15.11
doctor,9.964,16.935,16.224,8.347,11.446,7.345,12.931,15.11
reflect,6.215,18.712,14.403,11.129,11.446,7.957,17.241,15.11
boi,5.464,29.962,1.987,22.258,45.786,7.957,25.862,15.11
sagittarius,6.573,7.342,19.949,11.129,16.649,23.871,4.31,15.07
yrs,12.353,12.909,14.486,20.032,14.568,18.974,56.034,15.031
visual,9.475,15.396,13.327,22.815,19.771,15.302,8.621,15.031
speaker,22.238,15.277,18.211,6.677,7.284,5.509,0.0,14.991
agent,18.973,13.027,18.625,8.347,11.446,9.181,4.31,14.991
sub,8.946,15.277,12.582,21.145,17.69,22.647,17.241,14.991
13,22.101,15.277,15.314,9.46,19.771,13.466,17.241,14.951
share,22.009,17.29,13.575,13.355,18.73,13.466,8.621,14.951
party,17.682,18.593,13.41,12.242,17.69,8.569,17.241,14.951
football,78.648,26.528,10.761,5.008,7.284,2.448,4.31,14.911
while,18.898,17.409,14.734,11.129,11.446,10.405,8.621,14.911
cooking,10.441,18.593,15.231,5.565,8.325,7.957,12.931,14.911
pet,7.648,9.829,19.038,11.129,13.528,16.526,8.621,14.911
theater,5.266,14.33,17.135,9.46,15.609,7.345,12.931,14.911
light,16.277,14.922,15.314,11.685,12.487,15.914,17.241,14.872
getting,14.368,18.593,13.989,8.903,11.446,12.241,4.31,14.872
9,27.429,15.277,14.817,11.685,12.487,17.75,12.931,14.832
sound,9.338,22.62,9.188,20.032,20.812,7.345,8.621,14.792
de,89.593,13.974,17.383,6.677,12.487,11.629,0.0,14.752
job,18.74,17.646,14.734,7.79,12.487,11.017,0.0,14.752
philly,12.983,16.817,15.479,9.46,6.243,8.569,21.552,14.752
amazing,22.698,15.632,15.065,8.903,14.568,13.466,17.241,14.712
someone,14.519,18.475,13.161,13.355,10.406,8.569,30.172,14.712
learner,11.65,10.066,21.936,2.782,3.122,5.509,12.931,14.712
special,19.359,15.396,16.804,5.565,8.325,7.957,21.552,14.673
volunteer,11.459,12.198,19.701,5.565,8.325,5.509,4.31,14.673
library,6.873,8.053,20.446,11.129,7.284,13.466,21.552,14.673
mod,5.376,17.172,11.506,13.911,18.73,21.422,30.172,14.673
florida,30.505,19.777,13.989,6.677,9.365,4.897,12.931,14.633
building,24.784,23.685,11.423,6.677,8.325,6.121,0.0,14.633
laugh,20.029,13.738,16.059,13.911,5.203,14.69,17.241,14.633
urban,8.146,17.29,14.651,15.581,5.203,6.121,8.621,14.633
2019,14.196,13.027,16.969,7.234,20.812,9.793,12.931,14.593
porn,13.178,22.62,7.533,17.806,28.096,11.017,34.483,14.593
via,10.756,14.922,15.231,15.024,14.568,9.793,0.0,14.593
daddy,16.414,27.712,6.125,16.137,11.446,9.793,8.621,14.553
podcasts,6.469,19.185,12.499,13.355,8.325,11.017,12.931,14.553
12,23.664,15.277,14.32,16.694,8.325,12.241,17.241,14.474
having,14.251,16.461,12.996,11.129,13.528,19.586,12.931,14.474
green,14.119,15.277,14.651,13.355,12.487,12.853,4.31,14.474
clinical,8.515,9.948,20.942,4.452,6.243,7.345,4.31,14.474
thinking,11.285,14.211,15.314,13.355,14.568,11.629,4.31,14.434
global,22.648,14.685,16.886,9.46,6.243,5.509,8.621,14.394
drinker,7.007,12.08,19.535,3.339,5.203,6.733,8.621,14.394
painter,6.416,15.869,12.582,12.242,12.487,23.871,12.931,14.394
lifelong,13.617,14.448,18.459,1.669,6.243,3.06,8.621,14.355
meet,18.124,15.277,13.989,10.016,19.771,12.241,21.552,14.315
dreamer,9.692,11.251,18.128,10.016,6.243,13.466,0.0,14.315
program,22.009,17.527,15.148,6.121,5.203,6.121,8.621,14.275
pr,14.111,14.211,17.3,5.008,10.406,5.509,8.621,14.275
yet,10.972,16.935,12.83,13.911,17.69,9.793,12.931,14.275
pictures,9.215,17.054,12.996,14.468,12.487,9.793,17.241,14.275
that’s,13.641,13.738,13.989,13.911,11.446,20.81,12.931,14.235
away,12.78,14.211,13.906,12.798,13.528,17.75,21.552,14.235
screenwriter,5.332,19.185,12.996,7.234,10.406,9.181,0.0,14.196
known,11.523,16.461,11.423,21.145,14.568,14.69,12.931,14.156
stand,18.121,17.764,12.748,11.685,11.446,11.629,0.0,14.116
car,15.325,23.093,8.278,10.016,23.933,7.957,25.862,14.116
female,11.986,2.961,23.674,4.452,2.081,12.241,60.345,14.116
speak,11.911,13.027,16.307,10.016,6.243,11.629,21.552,14.116
google,10.462,22.62,11.175,3.895,9.365,4.897,21.552,14.116
between,13.834,13.264,15.314,15.024,12.487,8.569,17.241,14.076
turned,9.508,13.027,16.804,7.234,6.243,10.405,21.552,14.076
va,12.091,16.343,12.334,12.242,12.487,18.362,8.621,14.037
hunter,10.653,21.791,9.023,16.694,13.528,7.345,21.552,14.037
figure,9.106,12.316,14.9,17.806,13.528,12.853,4.31,13.957
fully,7.315,14.448,14.651,10.573,16.649,9.181,8.621,13.957
novel,5.321,13.264,16.059,6.677,13.528,10.405,12.931,13.957
i’ll,11.494,13.619,14.486,13.911,13.528,12.853,4.31,13.917
days,13.702,14.567,13.989,15.581,11.446,9.181,12.931,13.877
private,15.948,18.593,8.443,20.589,23.933,13.466,30.172,13.838
ba,8.186,12.79,15.727,7.234,14.568,12.241,12.931,13.838
crime,7.593,8.527,18.873,7.79,8.325,14.69,8.621,13.838
represent,6.845,20.133,11.837,8.347,10.406,4.897,8.621,13.838
winner,11.226,15.632,14.155,11.685,7.284,9.793,0.0,13.798
makeup,8.913,1.184,21.853,16.137,4.162,21.422,21.552,13.798
press,8.092,14.448,15.645,8.347,7.284,7.957,4.31,13.798
mexican,6.715,15.277,11.423,18.919,21.852,11.017,30.172,13.798
strong,17.268,10.185,17.052,9.46,13.528,12.241,17.241,13.758
semi,7.925,16.817,11.423,11.685,14.568,15.302,25.862,13.758
san,22.821,17.764,13.658,6.677,7.284,5.509,4.31,13.679
curious,9.448,16.343,14.569,5.008,3.122,10.405,4.31,13.679
its,24.088,13.382,12.499,18.919,17.69,12.853,30.172,13.639
progress,8.193,9.948,16.224,12.798,11.446,14.69,17.241,13.599
princess,7.934,2.25,22.267,11.685,3.122,16.526,12.931,13.599
gonna,9.747,13.738,12.748,13.911,19.771,14.078,17.241,13.559
contributor,9.578,18.475,12.582,4.452,12.487,7.957,0.0,13.559
radio,23.801,20.251,10.43,10.573,10.406,7.957,4.31,13.52
pc,12.359,21.554,9.023,11.685,10.406,11.017,0.0,13.52
birds,5.115,12.316,13.741,13.355,13.528,17.75,17.241,13.52
son,33.396,26.172,7.036,4.452,13.528,4.897,8.621,13.4
sweet,12.631,8.645,16.886,13.355,9.365,14.69,12.931,13.4
tips,12.122,13.382,14.072,10.016,14.568,11.629,12.931,13.4
kinky,5.901,16.817,6.291,26.71,36.42,16.526,38.793,13.4
jesus,48.009,14.567,15.727,2.782,6.243,6.733,4.31,13.361
he,30.019,23.212,7.45,10.573,14.568,9.181,8.621,13.361
west,20.213,16.343,14.072,8.903,4.162,4.897,0.0,13.361
production,11.514,17.646,10.761,13.355,12.487,11.629,8.621,13.361
guitar,10.318,26.409,4.884,11.685,16.649,6.733,25.862,13.361
vote,14.131,11.132,18.956,1.669,1.041,4.897,0.0,13.321
medicine,13.803,13.501,16.638,3.895,7.284,3.672,0.0,13.321
sr,8.203,19.541,12.416,2.782,7.284,3.672,8.621,13.321
together,19.193,12.553,13.575,16.694,12.487,10.405,21.552,13.281
bay,17.29,16.698,12.748,5.565,15.609,7.957,4.31,13.281
shows,11.314,12.435,15.81,6.121,5.203,12.853,4.31,13.281
mixed,5.837,12.198,10.761,24.484,21.852,20.198,12.931,13.281
three,16.352,12.909,14.155,10.016,10.406,13.466,12.931,13.241
photo,7.699,15.751,13.079,10.016,11.446,6.733,8.621,13.241
i've,11.345,15.514,11.837,15.024,12.487,10.405,8.621,13.201
money,34.636,17.172,10.844,11.685,13.528,11.629,4.31,13.122
dont,13.812,12.435,10.099,25.04,24.974,17.75,21.552,13.122
lil,10.893,9.711,13.327,18.363,24.974,17.75,4.31,13.122
critical,6.998,11.843,14.072,8.903,20.812,12.853,12.931,13.122
less,12.556,17.054,11.754,8.347,11.446,9.181,4.31,13.042
anyone,12.449,17.409,10.761,11.129,13.528,10.405,4.31,13.042
sc,51.555,14.448,13.741,10.016,8.325,7.957,0.0,13.003
california,21.315,15.988,12.83,7.79,9.365,6.733,12.931,13.003
sf,7.964,16.58,12.168,7.234,13.528,7.957,4.31,13.003
35,6.99,15.277,10.844,16.694,15.609,11.017,17.241,13.003
champion,19.289,19.541,10.513,8.903,9.365,5.509,0.0,12.963
blog,13.457,14.211,12.582,13.355,7.284,11.629,17.241,12.963
admin,6.3,12.316,11.589,18.919,27.055,10.405,21.552,12.963
slut,5.178,7.935,11.175,28.379,29.136,25.095,17.241,12.963
texan,11.33,10.895,16.638,8.903,7.284,5.509,0.0,12.923
sister,14.629,2.605,22.929,2.226,2.081,11.017,4.31,12.883
loud,5.87,10.422,14.486,13.911,14.568,11.629,12.931,12.883
humor,12.892,13.264,14.817,6.677,8.325,6.733,4.31,12.844
ut,6.805,12.435,14.569,7.79,13.528,8.569,4.31,12.844
ohio,16.703,14.093,14.155,7.234,6.243,5.509,12.931,12.764
//youtube,15.485,23.804,6.374,11.685,13.528,3.672,12.931,12.764
save,14.941,12.08,14.486,10.016,5.203,11.017,12.931,12.764
stars,10.221,9.711,15.479,12.798,6.243,14.078,0.0,12.764
expect,5.521,18.119,7.946,15.581,19.771,12.853,17.241,12.764
york,22.389,18.83,11.506,2.782,7.284,3.672,17.241,12.724
instructor,10.866,14.33,13.906,7.234,4.162,6.121,17.241,12.724
shy,5.128,15.04,10.678,14.468,7.284,14.69,30.172,12.724
opinion,13.443,17.172,11.671,7.79,11.446,3.672,8.621,12.685
vp,9.589,19.777,11.506,1.669,3.122,4.284,0.0,12.685
photos,9.424,16.58,10.761,11.129,11.446,8.569,17.241,12.685
whole,10.216,11.369,14.237,8.347,11.446,12.241,17.241,12.645
mad,7.163,12.316,12.416,16.137,12.487,12.853,8.621,12.645
en,36.351,12.316,12.499,11.129,11.446,18.974,0.0,12.605
mean,11.06,11.961,13.161,16.137,1.041,14.078,17.241,12.605
posting,6.928,16.58,6.539,19.476,23.933,20.81,25.862,12.605
hater,6.717,14.093,11.506,11.129,18.73,11.017,12.931,12.605
hobby,6.081,13.974,11.092,12.798,12.487,14.078,25.862,12.565
awesome,15.186,15.396,11.837,6.121,11.446,9.793,17.241,12.525
hair,11.902,9.593,15.148,13.911,8.325,11.017,0.0,12.525
entertainment,22.729,17.527,11.423,7.234,7.284,4.897,0.0,12.486
picture,5.901,16.58,10.347,10.573,8.325,10.405,21.552,12.486
called,10.135,16.935,9.436,11.685,12.487,8.569,38.793,12.446
southern,18.6,12.316,13.492,7.234,10.406,13.466,0.0,12.406
until,13.14,12.672,13.658,8.347,10.406,9.181,0.0,12.406
fur,5.635,14.093,10.678,14.468,17.69,11.017,12.931,12.406
destiny,5.571,19.541,7.367,12.798,12.487,12.241,12.931,12.406
legal,11.408,12.672,14.155,6.677,5.203,9.181,4.31,12.366
journalism,7.248,12.435,14.982,5.008,5.203,5.509,0.0,12.287
center,23.28,15.396,12.582,8.903,2.081,4.897,0.0,12.247
buy,17.125,13.738,11.009,12.798,16.649,11.629,4.31,12.247
democracy,14.695,15.869,12.996,1.669,6.243,4.284,4.31,12.247
had,12.605,13.264,12.748,7.234,3.122,14.078,8.621,12.207
done,11.283,15.277,9.933,12.798,17.69,9.793,8.621,12.207
strategist,11.009,11.014,15.645,6.121,4.162,6.121,0.0,12.207
watcher,5.475,14.211,13.079,3.339,7.284,7.345,17.241,12.207
lit,5.209,8.053,16.969,8.903,8.325,5.509,4.31,12.207
management,28.682,14.685,12.913,3.895,4.162,9.181,0.0,12.168
personality,8.638,12.909,11.671,9.46,10.406,15.302,17.241,12.168
esports,8.024,24.278,4.139,12.798,13.528,6.733,17.241,12.168
trades,6.954,13.619,9.023,20.589,13.528,17.75,12.931,12.168
uw,5.032,15.159,11.837,8.347,9.365,6.733,0.0,12.168
passion,19.638,12.79,13.079,7.234,11.446,7.957,8.621,12.128
//bit,13.215,16.935,10.099,8.903,8.325,8.569,8.621,12.128
ambassador,11.973,14.448,13.244,3.339,6.243,6.121,4.31,12.128
sleep,8.946,12.79,11.258,13.355,9.365,14.078,21.552,12.128
enjoys,8.454,16.225,9.933,13.355,15.609,4.284,8.621,12.128
league,14.477,21.554,6.291,6.677,22.893,6.733,4.31,12.088
join,26.692,13.264,10.264,14.468,16.649,12.853,17.241,12.048
found,10.438,12.909,12.416,9.46,7.284,12.241,0.0,12.048
race,8.792,11.487,12.665,11.129,16.649,7.957,12.931,12.009
manga,5.086,16.461,9.519,9.46,10.406,9.181,25.862,12.009
daily,22.824,13.027,13.824,3.895,7.284,4.284,12.931,11.969
sexy,11.823,11.487,10.43,17.25,17.69,17.138,8.621,11.969
said,11.459,13.974,12.168,10.016,5.203,6.121,12.931,11.969
evil,7.361,11.843,11.258,16.694,15.609,11.629,4.31,11.969
early,10.004,11.132,14.734,6.677,5.203,6.121,4.31,11.929
pride,6.434,10.895,11.506,18.919,8.325,12.853,25.862,11.929
group,24.764,14.685,11.506,7.79,3.122,9.181,17.241,11.889
trainer,15.814,13.974,11.754,10.573,12.487,4.284,4.31,11.889
drink,10.453,11.606,12.334,11.129,11.446,7.957,30.172,11.85
philosophy,7.091,19.304,6.788,8.903,19.771,9.793,8.621,11.85
med,5.714,11.014,15.148,2.226,4.162,8.569,0.0,11.85
nft,65.494,12.909,11.506,10.573,18.73,6.733,4.31,11.81
2023,17.099,11.606,13.327,6.121,12.487,9.181,0.0,11.81
park,11.378,14.33,11.175,10.016,6.243,9.181,8.621,11.81
teach,8.954,13.619,13.161,5.008,4.162,4.897,8.621,11.81
meme,5.697,13.974,8.609,17.806,19.771,14.078,4.31,11.81
academic,9.283,9.237,14.237,10.016,12.487,9.181,4.31,11.77
gal,5.951,0.711,21.025,3.895,2.081,14.078,17.241,11.77
engaged,5.398,10.658,9.768,17.25,18.73,18.974,34.483,11.77
advice,20.697,12.909,13.575,5.008,4.162,4.897,4.31,11.73
miss,14.513,7.461,15.231,6.121,11.446,13.466,17.241,11.73
sea,7.293,10.777,12.913,13.355,6.243,10.405,4.31,11.73
truth,33.758,9.829,15.065,6.121,6.243,6.733,4.31,11.69
nfts,26.062,14.093,9.188,13.355,12.487,14.69,17.241,11.69
war,12.594,17.054,8.774,8.903,10.406,7.957,17.241,11.651
bs,9.123,12.909,12.334,6.677,9.365,7.957,4.31,11.651
color,7.549,10.422,12.499,12.242,9.365,12.853,8.621,11.651
humans,6.722,7.698,16.804,5.565,4.162,6.733,0.0,11.651
con,13.604,9.711,10.347,19.476,23.933,15.914,4.31,11.611
line,13.18,9.237,14.486,10.573,7.284,6.733,4.31,11.571
ucla,5.852,12.435,12.499,3.339,11.446,9.181,12.931,11.571
extraordinaire,5.523,11.606,10.43,16.137,15.609,13.466,4.31,11.571
est,16.378,10.303,12.003,11.685,13.528,13.466,8.621,11.531
system,10.756,12.08,7.367,26.153,29.136,11.017,25.862,11.531
wants,8.107,14.803,9.188,9.46,18.73,7.957,25.862,11.531
critic,5.097,18.119,8.526,7.234,10.406,5.509,8.621,11.531
unless,8.506,13.264,9.519,18.363,13.528,5.509,30.172,11.492
citizen,13.046,13.145,13.161,2.782,4.162,4.897,4.31,11.452
impact,8.952,8.527,12.913,9.46,8.325,18.362,21.552,11.452
rip,24.093,13.974,9.602,7.79,13.528,15.914,0.0,11.412
0,20.771,13.501,9.768,10.573,12.487,11.629,21.552,11.412
universe,9.226,12.435,11.258,8.347,9.365,11.017,17.241,11.412
definitely,5.113,12.909,10.761,10.573,14.568,8.569,4.31,11.412
taking,11.742,11.606,11.589,10.573,12.487,8.569,12.931,11.372
face,11.433,12.08,11.009,10.573,4.162,14.69,17.241,11.372
today,24.239,10.303,13.824,6.121,9.365,6.121,4.31,11.333
bass,7.248,18.593,6.457,11.685,13.528,7.957,12.931,11.333
eating,6.555,9.593,13.989,8.347,8.325,6.121,8.621,11.333
stem,5.547,8.527,14.569,10.016,5.203,7.345,8.621,11.333
using,11.773,13.027,10.844,10.573,14.568,4.897,8.621,11.293
second,10.756,10.066,12.748,8.903,10.406,9.181,17.241,11.293
adventure,10.691,13.501,11.258,9.46,5.203,4.897,17.241,11.293
