user_id,has_pronouns,followers_sampled,raw_match,raw_non_match,percent_match,percent_non_match
939706443980312578,1,55,4,51,0.07272727272727272,0.9272727272727272
1526993471340433409,0,6,6,0,1.0,0.0
359351638,0,1000,1000,0,1.0,0.0
3383257209,1,81,24,57,0.2962962962962963,0.7037037037037037
858818041240596480,0,577,561,16,0.9722703639514731,0.02772963604852686
1277345716508274689,1,13,3,10,0.23076923076923078,0.7692307692307693
429376464,0,1000,993,7,0.993,0.007
1621166258,1,1000,128,872,0.128,0.872
1483974261836505089,0,1,1,0,1.0,0.0
38498397,1,265,12,253,0.045283018867924525,0.9547169811320755
6188122,0,1000,972,28,0.972,0.028
1386485125169520642,1,35,10,25,0.2857142857142857,0.7142857142857143
1330693428372508674,0,109,109,0,1.0,0.0
2620942551,1,32,10,22,0.3125,0.6875
482960164,0,1000,997,3,0.997,0.003
977899620050317312,1,72,9,63,0.125,0.875
1507255760149159938,0,3,3,0,1.0,0.0
1245305605725851649,1,237,38,199,0.16033755274261605,0.8396624472573839
1206410335328129024,0,110,110,0,1.0,0.0
973773366527184896,1,1000,6,994,0.006,0.994
439359543,0,355,355,0,1.0,0.0
397590616,1,177,47,130,0.2655367231638418,0.7344632768361582
50669617,0,1000,988,12,0.988,0.012
1094382761387876352,1,362,22,340,0.06077348066298342,0.9392265193370166
1502715791527055362,0,5,5,0,1.0,0.0
22509706,1,377,8,369,0.021220159151193633,0.9787798408488063
1420396298323349510,1,29,13,16,0.4482758620689655,0.5517241379310345
1378944271521316865,0,152,147,5,0.9671052631578947,0.03289473684210526
2571543308,1,1000,145,855,0.145,0.855
847623361261850624,0,304,241,63,0.7927631578947368,0.20723684210526316
910629851345965056,1,137,7,130,0.051094890510948905,0.948905109489051
762326145631031296,0,262,258,4,0.9847328244274809,0.015267175572519083
1088611707583221760,1,1000,46,954,0.046,0.954
184675250,0,1000,973,27,0.973,0.027
3134297587,1,431,37,394,0.08584686774941995,0.91415313225058
873424244092293120,0,19,18,1,0.9473684210526315,0.05263157894736842
1267809438209126402,1,1000,27,973,0.027,0.973
20958216,0,1000,985,15,0.985,0.015
18339778,1,1000,47,953,0.047,0.953
4809285087,0,338,337,1,0.9970414201183432,0.0029585798816568047
867549546544365568,1,102,21,81,0.20588235294117646,0.7941176470588235
1162088088132132864,0,19,19,0,1.0,0.0
847722803822383104,1,101,1,100,0.009900990099009901,0.9900990099009901
581443378,0,737,593,144,0.8046132971506106,0.19538670284938942
713516272403750914,1,183,6,177,0.03278688524590164,0.9672131147540983
4215723873,0,657,653,4,0.9939117199391172,0.0060882800608828
32415148,1,147,13,134,0.08843537414965986,0.9115646258503401
1606283354,0,201,160,41,0.7960199004975125,0.20398009950248755
21156711,1,575,24,551,0.04173913043478261,0.9582608695652174
1391450995549474816,0,35,35,0,1.0,0.0
1101318347696820225,1,467,54,413,0.11563169164882227,0.8843683083511777
1097742220013326337,0,1000,998,2,0.998,0.002
1186297936444919808,1,366,39,327,0.10655737704918032,0.8934426229508197
1311972469,0,335,331,4,0.9880597014925373,0.011940298507462687
2268163730,1,35,7,28,0.2,0.8
22410938,0,109,104,5,0.9541284403669725,0.045871559633027525
381356453,1,1000,10,990,0.01,0.99
1433216631598092289,0,480,467,13,0.9729166666666667,0.027083333333333334
2861253616,1,200,64,136,0.32,0.68
22306971,0,480,469,11,0.9770833333333333,0.022916666666666665
330708452,1,79,6,73,0.0759493670886076,0.9240506329113924
970390054236499969,0,135,134,1,0.9925925925925926,0.007407407407407408
3117516616,1,1000,165,835,0.165,0.835
454152744,0,349,345,4,0.9885386819484241,0.011461318051575931
423831170,1,578,54,524,0.09342560553633218,0.9065743944636678
3291010518,0,1000,996,4,0.996,0.004
1103348163719528449,1,265,13,252,0.04905660377358491,0.9509433962264151
1449114149250863106,0,542,537,5,0.9907749077490775,0.00922509225092251
526998851,0,159,153,6,0.9622641509433962,0.03773584905660377
17973052,1,228,18,210,0.07894736842105263,0.9210526315789473
23162679,0,61,59,2,0.9672131147540983,0.03278688524590164
858725413354225664,1,1000,216,784,0.216,0.784
746803796769050625,0,172,170,2,0.9883720930232558,0.011627906976744186
870780833707241472,1,62,4,58,0.06451612903225806,0.9354838709677419
234447666,0,296,294,2,0.9932432432432432,0.006756756756756757
17587059,1,620,34,586,0.054838709677419356,0.9451612903225807
114671685,0,1000,994,6,0.994,0.006
1106472974,1,333,62,271,0.18618618618618618,0.8138138138138138
4254683596,1,237,68,169,0.2869198312236287,0.7130801687763713
2573343391,0,69,64,5,0.927536231884058,0.07246376811594203
1382931684,1,139,7,132,0.050359712230215826,0.9496402877697842
42913249,0,1000,991,9,0.991,0.009
2562622145,1,917,69,848,0.0752453653217012,0.9247546346782988
340356626,0,107,107,0,1.0,0.0
778244239633162247,1,77,0,77,0.0,1.0
445822892,0,1000,938,62,0.938,0.062
1441456587491577859,1,42,1,41,0.023809523809523808,0.9761904761904762
1434734920472084480,0,7,7,0,1.0,0.0
3011600026,1,248,17,231,0.06854838709677419,0.9314516129032258
95421708,0,78,75,3,0.9615384615384616,0.038461538461538464
264459583,1,1000,11,989,0.011,0.989
177666268,0,1000,994,6,0.994,0.006
1025412335933038592,1,1000,138,862,0.138,0.862
1261983831537696769,0,335,335,0,1.0,0.0
838618637724450816,1,165,12,153,0.07272727272727272,0.9272727272727272
1480072800610275332,0,65,64,1,0.9846153846153847,0.015384615384615385
15280039,1,1000,26,974,0.026,0.974
1136762866629873664,0,45,45,0,1.0,0.0
374313795,1,1000,41,959,0.041,0.959
