bigram,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
here are,5.167,16.4,9.299,3.351,4.178,4.299,30.594,10.932
// //,3.1,7.725,11.707,13.963,11.491,18.425,8.741,10.932
bad at,2.283,11.765,9.133,15.638,13.58,12.898,13.112,10.932
the same,11.437,12.003,10.959,8.378,7.312,7.984,21.853,10.892
my dog,5.422,6.417,16.024,3.91,4.178,4.913,26.224,10.852
the most,20.235,11.765,10.876,8.936,8.357,9.827,4.371,10.812
http //youtube,10.689,19.966,5.397,9.495,13.58,3.685,8.741,10.812
no dms,13.097,3.328,18.432,6.144,1.045,4.299,4.371,10.773
and proud,8.469,11.647,8.303,19.548,15.669,11.669,13.112,10.773
know what,8.034,10.22,10.544,11.17,10.446,13.512,17.483,10.733
your friendly,3.703,9.745,10.129,13.404,22.981,8.598,21.853,10.733
one day,11.442,12.954,8.967,8.936,13.58,11.669,13.112,10.693
what you,22.78,11.171,12.039,4.468,4.178,6.756,21.853,10.653
going to,10.355,11.647,10.378,14.521,5.223,7.37,4.371,10.653
co-founder of,7.016,15.687,8.718,7.261,5.223,6.142,8.741,10.653
writer artist,2.281,6.655,11.624,20.665,13.58,11.669,8.741,10.653
the way,16.998,11.29,11.458,7.261,5.223,8.598,4.371,10.613
avid reader,5.486,5.348,17.103,2.793,1.045,4.913,4.371,10.613
and stuff,3.916,15.568,6.725,8.936,12.535,10.441,39.336,10.613
sometimes nsfw,1.163,12.241,6.144,18.431,21.937,15.354,43.706,10.613
on ig,12.932,6.299,12.786,13.963,8.357,13.512,13.112,10.573
who is,10.098,10.696,8.552,14.521,18.803,12.898,30.594,10.573
in that,8.181,14.618,10.378,3.91,1.045,3.071,17.483,10.573
enthusiast and,5.302,14.736,7.887,11.729,7.312,7.984,17.483,10.533
comic book,4.441,20.797,4.899,5.585,12.535,3.685,8.741,10.533
of 3,20.877,8.676,14.363,3.351,3.134,3.685,8.741,10.493
views expressed,5.348,14.974,9.88,2.234,3.134,6.142,4.371,10.493
and opinions,4.886,14.736,9.88,3.91,7.312,2.457,8.741,10.493
me a,8.045,12.003,9.133,13.404,8.357,11.055,4.371,10.453
play video,4.265,16.163,6.642,8.936,18.803,6.142,8.741,10.453
i hate,7.387,10.934,10.71,6.144,8.357,9.827,21.853,10.413
where i,7.124,11.884,9.631,10.612,10.446,9.213,4.371,10.413
asst prof,2.007,10.102,13.201,2.793,2.089,4.913,8.741,10.413
nerd and,2.816,14.142,8.386,7.261,9.401,9.213,13.112,10.374
oxford comma,2.165,8.676,14.363,2.793,1.045,4.299,4.371,10.374
make art,1.967,7.131,8.801,17.872,22.981,20.268,30.594,10.374
play games,4.292,15.212,5.895,13.963,11.491,11.669,21.853,10.334
i retweet,3.638,12.954,7.97,9.495,13.58,11.055,21.853,10.294
likes to,5.966,13.905,6.974,15.08,13.58,9.827,0.0,10.254
believe in,15.222,11.171,11.541,4.468,5.223,4.299,13.112,10.214
live in,14.526,11.647,10.295,5.027,12.535,6.756,8.741,10.214
you have,13.571,12.597,8.884,9.495,11.491,6.756,17.483,10.214
all i,8.414,7.131,10.046,17.314,10.446,18.425,17.483,10.214
in progress,4.417,6.417,12.952,8.936,8.357,11.669,13.112,10.214
and writer,3.598,12.835,8.303,12.287,7.312,10.441,8.741,10.214
http //bit,10.847,14.38,8.884,5.585,6.268,5.528,8.741,10.174
and anime,3.536,15.925,6.974,6.144,8.357,9.827,8.741,10.174
is love,4.581,6.893,14.696,4.468,2.089,4.913,4.371,10.134
i live,11.617,10.458,10.544,10.612,10.446,3.685,13.112,10.094
listen to,8.287,12.478,8.303,10.053,11.491,11.055,4.371,10.094
if you're,5.607,13.548,6.808,13.404,9.401,9.213,39.336,10.094
hi i’m,3.203,7.725,9.548,15.08,17.758,14.74,21.853,10.094
my cat,2.305,8.081,11.374,10.053,10.446,12.284,0.0,10.094
to have,14.87,12.003,8.801,13.963,8.357,5.528,13.112,10.054
make it,13.713,10.102,10.544,10.053,10.446,5.528,8.741,10.014
like the,7.145,10.339,10.129,10.612,7.312,7.984,13.112,10.014
repped by,1.49,6.061,14.197,7.819,2.089,7.37,4.371,10.014
other stuff,3.762,15.806,7.14,7.261,9.401,4.299,8.741,9.975
cat lover,3.593,6.536,13.45,6.702,4.178,7.984,8.741,9.895
made by,3.067,13.073,6.393,11.729,17.758,12.898,8.741,9.895
way too,2.863,10.934,9.714,8.936,8.357,9.213,0.0,9.895
carrd co,1.596,7.249,8.635,20.106,16.714,17.197,13.112,9.895
love and,10.811,7.131,12.039,7.819,8.357,8.598,26.224,9.855
my heart,8.788,5.586,12.869,7.261,6.268,15.354,4.371,9.855
just an,8.226,11.647,7.97,15.08,14.624,4.913,17.483,9.855
bit of,6.087,10.934,9.216,7.261,11.491,9.213,17.483,9.815
lgbtq ally,1.962,11.884,11.458,0.0,4.178,1.228,8.741,9.815
in your,10.886,10.22,9.299,11.729,14.624,7.37,0.0,9.775
head of,6.812,15.568,7.97,1.676,7.312,4.913,0.0,9.775
just another,6.513,13.31,7.472,11.17,10.446,7.37,4.371,9.775
new yorker,5.37,9.151,13.118,1.117,1.045,4.299,0.0,9.775
my friends,5.94,12.716,6.891,10.612,12.535,12.284,13.112,9.735
maker of,3.13,12.122,8.469,7.261,8.357,10.441,8.741,9.735
a girl,7.328,1.307,15.775,9.495,4.178,11.669,8.741,9.695
associate professor,4.414,12.122,10.793,2.234,1.045,3.685,0.0,9.695
editor for,3.304,12.478,8.635,11.729,6.268,3.685,0.0,9.655
all of,11.352,10.458,8.967,11.17,7.312,9.213,13.112,9.615
game enthusiast,2.233,15.806,5.397,10.612,10.446,4.913,26.224,9.615
the only,12.576,11.171,8.386,8.936,10.446,10.441,8.741,9.576
on youtube,10.899,15.45,5.978,5.027,14.624,7.984,8.741,9.576
being a,8.089,10.815,9.05,5.585,13.58,9.213,8.741,9.576
movies and,5.813,15.568,7.306,5.027,2.089,5.528,4.371,9.576
may be,4.808,12.36,5.812,12.846,15.669,14.74,17.483,9.576
editor at,3.163,11.052,10.876,3.91,3.134,3.071,4.371,9.576
father husband,17.461,27.69,0.0,0.559,2.089,0.0,13.112,9.536
link below,12.409,8.676,9.963,7.261,9.401,14.126,4.371,9.536
to say,8.037,11.528,8.469,10.053,4.178,8.598,17.483,9.536
trying my,1.859,8.676,8.552,13.963,9.401,16.583,8.741,9.536
are the,14.811,10.22,9.88,4.468,9.401,9.827,0.0,9.496
i really,4.742,9.151,9.299,8.936,10.446,9.827,30.594,9.496
twitch partner,3.372,12.241,9.465,3.351,8.357,4.299,0.0,9.496
nsfw account,1.835,12.36,4.732,15.638,17.758,11.055,56.818,9.456
fan and,10.961,15.331,6.642,7.819,4.178,2.457,21.853,9.416
wear a,3.33,6.774,12.122,10.053,4.178,6.756,0.0,9.416
intersectional feminist,0.939,2.377,14.363,10.612,1.045,12.898,8.741,9.416
to play,8.965,16.281,6.31,3.351,6.268,5.528,4.371,9.376
board member,5.672,11.647,9.963,4.468,3.134,3.071,4.371,9.376
be blocked,3.095,12.954,5.895,12.287,13.58,7.984,30.594,9.376
new to,7.883,13.429,6.808,6.144,16.714,6.756,4.371,9.336
make the,7.738,11.647,8.718,8.378,7.312,4.913,4.371,9.336
most of,7.018,13.31,6.974,6.702,9.401,6.756,26.224,9.336
half of,2.893,10.22,8.967,7.819,7.312,11.055,4.371,9.336
board games,1.715,18.658,5.065,3.91,2.089,4.299,0.0,9.336
make a,10.351,9.151,9.714,8.378,6.268,9.213,13.112,9.296
that order,7.319,13.31,8.967,3.351,1.045,1.843,13.112,9.296
your average,6.21,11.409,7.804,10.612,8.357,5.528,26.224,9.256
for life,13.916,8.438,10.876,8.936,1.045,4.913,17.483,9.216
with an,7.562,10.339,9.133,9.495,8.357,3.071,13.112,9.177
master of,6.474,12.241,7.887,8.936,5.223,5.528,8.741,9.177
me i,12.118,8.081,8.718,13.404,8.357,14.126,4.371,9.137
i go,4.841,8.438,7.472,12.846,21.937,10.441,30.594,9.137
do art,1.444,7.249,6.144,24.016,21.937,14.126,30.594,9.137
have to,11.916,10.696,8.967,5.585,7.312,5.528,17.483,9.097
happily married,11.676,10.22,9.88,6.144,2.089,5.528,4.371,9.097
i get,7.339,8.081,9.548,10.612,10.446,9.213,4.371,9.097
good at,4.059,12.478,6.476,13.404,9.401,6.756,4.371,9.097
and art,3.672,8.794,7.638,11.729,16.714,12.898,17.483,9.097
i say,7.993,10.815,7.389,11.729,5.223,12.284,4.371,9.057
me at,6.351,10.102,8.053,12.287,8.357,5.528,21.853,9.017
of life,17.391,9.032,10.461,7.819,1.045,3.685,8.741,8.977
i got,9.755,10.934,7.555,10.612,10.446,7.37,4.371,8.977
fighting games,2.358,18.064,1.827,11.17,19.847,4.299,21.853,8.977
furry artist,1.102,9.27,4.317,21.223,27.16,14.74,26.224,8.937
trans girl,1.014,0.119,14.114,0.559,0.0,27.024,34.965,8.937
of your,12.3,9.032,9.133,7.261,7.312,7.37,21.853,8.897
have no,5.909,7.606,9.05,11.17,10.446,9.213,21.853,8.897
am i,5.044,8.794,8.635,11.729,8.357,9.213,4.371,8.897
not reflect,3.155,10.339,8.469,8.378,7.312,5.528,13.112,8.897
nsfw content,2.265,11.647,4.899,12.846,16.714,12.284,30.594,8.897
your favorite,9.514,9.032,6.974,16.755,12.535,10.441,13.112,8.857
all tweets,4.875,10.815,9.216,3.351,4.178,6.142,0.0,8.857
husband dad,15.244,25.908,0.0,0.559,1.045,0.0,4.371,8.817
there is,12.218,9.745,9.548,6.702,5.223,3.685,4.371,8.817
a writer,3.749,8.081,9.631,4.468,9.401,9.827,13.112,8.778
i believe,10.656,7.606,10.959,3.91,7.312,3.685,13.112,8.738
and play,4.502,11.884,6.061,12.846,9.401,6.142,17.483,8.738
mine alone,3.324,13.548,7.721,2.793,3.134,1.843,4.371,8.738
business email,3.284,12.241,5.729,10.612,11.491,9.213,8.741,8.738
dad husband,9.733,25.789,0.0,0.559,0.0,0.0,0.0,8.698
me in,6.913,8.2,9.216,5.027,5.223,14.74,0.0,8.698
born and,15.241,10.934,9.216,2.793,0.0,4.913,4.371,8.658
com http,7.648,10.458,6.974,10.612,9.401,9.827,4.371,8.658
coffee and,3.422,6.18,10.71,7.819,4.178,11.055,0.0,8.658
to find,10.383,9.745,8.053,7.261,7.312,9.213,8.741,8.618
science and,5.093,10.815,8.884,4.468,3.134,2.457,13.112,8.618
a human,3.989,7.368,8.884,11.729,6.268,10.441,13.112,8.618
under 18,2.022,11.171,4.732,18.431,8.357,11.055,26.224,8.618
me if,7.481,11.765,6.061,11.729,8.357,6.756,13.112,8.578
for work,2.07,9.626,6.061,16.755,11.491,9.827,17.483,8.578
is an,16.879,9.983,7.721,10.612,3.134,7.37,13.112,8.538
every day,11.389,9.507,9.465,5.027,4.178,2.457,8.741,8.498
love you,8.814,5.348,10.544,11.17,4.178,9.827,4.371,8.498
a person,4.555,8.319,6.891,17.872,13.58,8.598,4.371,8.498
know me,7.369,9.27,6.642,14.521,12.535,9.213,4.371,8.458
opinions expressed,4.16,13.548,6.725,2.793,3.134,1.228,30.594,8.458
need to,11.51,8.319,8.303,10.612,8.357,7.37,8.741,8.419
believer in,8.05,6.299,12.039,2.793,2.089,3.071,4.371,8.419
to learn,9.606,11.052,7.804,3.91,8.357,4.913,0.0,8.379
guy who,8.807,22.818,0.332,1.117,9.401,0.0,13.112,8.379
phd in,3.372,7.725,9.963,2.793,7.312,7.37,4.371,8.379
student in,2.57,6.655,9.299,10.053,9.401,8.598,4.371,8.379
as i,7.749,9.032,7.887,7.261,11.491,8.598,0.0,8.339
and cats,2.145,6.061,10.129,9.495,3.134,7.37,17.483,8.339
writer reader,1.609,3.803,12.786,5.027,2.089,7.37,0.0,8.339
that is,11.487,9.032,8.303,4.468,8.357,7.984,13.112,8.299
on this,7.328,8.438,7.638,12.846,12.535,5.528,4.371,8.299
and make,6.891,11.171,6.144,8.378,8.357,7.984,17.483,8.299
and i’m,5.313,7.012,7.97,10.053,14.624,9.827,21.853,8.299
a living,5.198,11.052,6.476,10.053,7.312,6.142,8.741,8.299
i use,3.892,8.319,7.057,15.638,8.357,7.37,21.853,8.299
a guy,11.916,20.56,0.913,1.117,15.669,0.0,26.224,8.259
i follow,9.635,10.815,6.559,5.585,8.357,10.441,8.741,8.259
my thoughts,6.151,8.081,8.718,4.468,11.491,9.213,0.0,8.259
chronically ill,0.775,0.951,9.382,22.34,9.401,22.11,4.371,8.259
book lover,2.972,3.09,13.533,2.793,2.089,5.528,4.371,8.219
a mask,2.781,6.18,10.793,6.702,3.134,5.528,0.0,8.219
game developer,2.028,16.876,2.491,8.936,14.624,1.843,4.371,8.219
// i,1.974,7.725,6.725,13.404,16.714,10.441,13.112,8.219
words in,1.434,5.467,11.624,2.793,4.178,6.756,0.0,8.219
for you,13.551,7.368,8.718,7.261,11.491,5.528,21.853,8.179
as well,10.3,11.409,6.393,6.702,9.401,5.528,8.741,8.179
and love,12.469,6.417,8.635,10.053,17.758,4.299,17.483,8.139
cancer survivor,7.044,6.417,11.042,3.351,2.089,5.528,0.0,8.139
lover and,6.573,7.725,9.382,5.027,8.357,5.528,0.0,8.139
let me,7.688,9.389,7.14,11.17,7.312,6.756,0.0,8.099
of music,6.417,11.052,7.306,5.585,6.268,3.071,4.371,8.099
open to,5.527,10.815,4.649,12.287,15.669,7.984,26.224,8.099
if you’re,5.521,7.249,7.389,12.846,12.535,6.756,30.594,8.099
thoughts and,4.18,10.339,7.057,4.468,12.535,6.142,4.371,8.099
and politics,3.998,11.409,7.14,4.468,5.223,3.071,13.112,8.099
can call,2.448,6.774,6.393,16.755,16.714,12.284,13.112,8.099
artist -,2.255,7.368,5.48,18.431,22.981,9.827,17.483,8.099
wants to,5.271,9.745,6.393,7.819,13.58,6.756,21.853,8.059
wife mother,16.047,0.119,16.356,0.0,0.0,1.228,4.371,8.02
to know,13.375,7.962,8.552,8.378,6.268,5.528,4.371,8.02
designer and,3.398,11.765,5.563,9.495,6.268,6.756,4.371,8.02
many things,2.663,8.557,8.386,6.702,4.178,5.528,13.112,8.02
a cat,2.513,6.417,8.967,7.819,10.446,9.213,0.0,8.02
freelance writer,3.326,8.794,8.635,4.468,6.268,4.913,0.0,7.98
draw sometimes,0.935,6.774,5.812,18.431,15.669,12.284,21.853,7.98
account of,22.652,12.597,3.819,6.144,20.892,6.142,26.224,7.94
good time,7.916,6.18,8.801,8.936,7.312,9.213,13.112,7.94
so much,6.709,7.131,9.299,6.702,4.178,6.142,4.371,7.94
queen of,3.223,0.832,12.869,3.91,3.134,15.354,8.741,7.94
i read,2.516,6.299,10.627,3.351,4.178,4.299,4.371,7.94
don’t know,5.617,7.844,8.136,5.585,6.268,8.598,17.483,7.9
i try,4.313,12.122,5.48,5.027,6.268,6.756,13.112,7.86
not to,6.715,7.606,7.721,8.378,8.357,9.827,0.0,7.82
don't know,5.705,9.27,6.476,8.378,10.446,7.984,8.741,7.82
things that,5.449,9.745,7.306,5.027,4.178,7.984,0.0,7.82
and lover,5.066,7.606,9.133,5.027,2.089,5.528,8.741,7.82
manager for,4.77,11.052,6.31,5.027,7.312,6.756,0.0,7.82
make music,3.85,12.478,3.487,9.495,15.669,8.598,13.112,7.82
looking to,11.96,12.003,4.483,7.819,15.669,6.142,4.371,7.78
business owner,16.455,5.823,10.129,3.91,2.089,8.598,0.0,7.74
not endorsements,9.024,9.983,7.97,3.91,1.045,2.457,8.741,7.74
president of,8.511,9.745,7.721,5.027,3.134,3.685,4.371,7.74
of cats,1.839,3.922,11.873,4.468,2.089,4.299,4.371,7.74
repost my,0.883,4.159,6.725,20.665,11.491,16.583,13.112,7.74
bay area,7.439,9.389,7.472,3.91,7.312,5.528,4.371,7.7
my pronouns,2.013,6.18,4.566,25.133,11.491,12.898,39.336,7.7
a very,5.839,8.2,7.14,9.495,6.268,7.37,8.741,7.66
stuff i,2.937,12.122,4.234,7.261,8.357,10.441,4.371,7.66
rep'd by,1.078,3.09,12.786,2.234,2.089,3.685,0.0,7.66
to help,20.137,11.528,5.397,7.261,3.134,6.142,13.112,7.621
born in,11.751,10.339,6.227,6.702,6.268,4.913,13.112,7.621
my mind,7.319,6.299,8.635,5.585,8.357,9.827,0.0,7.621
i only,5.33,7.606,7.804,7.261,4.178,9.827,0.0,7.621
web developer,3.995,14.736,3.902,5.027,6.268,3.071,0.0,7.621
commissions are,1.205,5.942,5.397,16.197,14.624,18.425,13.112,7.621
on main,1.152,9.151,4.234,13.963,12.535,14.74,8.741,7.621
blacklivesmatter stopasianhate,1.087,11.052,5.978,3.91,6.268,7.984,0.0,7.621
a new,12.083,9.507,6.974,6.702,4.178,6.142,0.0,7.581
for me,9.112,7.249,7.638,6.702,10.446,6.142,21.853,7.581
do you,8.271,7.606,7.14,8.378,6.268,11.669,0.0,7.581
food and,6.327,8.794,7.638,7.819,3.134,3.685,4.371,7.581
wanna be,4.805,7.012,8.136,8.378,6.268,6.756,4.371,7.581
but mostly,2.178,6.417,7.721,9.495,9.401,9.827,4.371,7.581
my wife,8.968,10.102,5.646,10.053,3.134,6.756,17.483,7.541
to all,8.55,9.507,7.14,7.261,4.178,3.071,4.371,7.541
was a,6.19,8.2,7.306,7.261,7.312,6.756,4.371,7.541
at heart,5.887,7.249,9.133,5.027,4.178,1.843,8.741,7.541
am the,9.178,8.676,6.227,10.612,4.178,9.213,8.741,7.501
supporter of,8.012,8.438,8.053,5.585,6.268,2.457,0.0,7.501
fighting for,5.119,7.368,9.133,2.793,6.268,3.071,0.0,7.501
at least,3.721,7.606,7.14,9.495,7.312,7.37,8.741,7.501
to write,3.695,7.487,7.638,6.144,10.446,6.756,4.371,7.501
talking about,3.361,8.319,7.223,8.936,6.268,5.528,0.0,7.501
the link,11.817,7.487,6.974,8.378,5.223,11.055,8.741,7.461
my love,4.382,3.684,11.125,3.91,2.089,7.37,4.371,7.461
graphic design,3.706,7.606,6.725,7.261,14.624,7.984,8.741,7.461
reality tv,3.455,7.012,9.631,2.234,4.178,1.843,4.371,7.461
is to,23.408,7.368,8.303,6.144,5.223,4.913,0.0,7.421
you don’t,7.725,7.962,7.389,7.261,6.268,5.528,4.371,7.381
known as,5.394,7.725,5.812,9.495,11.491,12.284,8.741,7.381
thinking about,2.386,6.417,8.303,6.702,6.268,7.37,4.371,7.381
addicted to,4.985,8.794,7.555,5.027,3.134,4.299,0.0,7.341
working in,4.371,9.27,7.14,5.027,2.089,4.299,8.741,7.341
artist i,2.52,6.655,6.31,9.495,7.312,14.126,21.853,7.341
of games,2.331,13.667,3.985,3.91,5.223,3.071,17.483,7.341
better than,9.051,9.27,7.389,3.351,2.089,4.299,4.371,7.301
i need,6.906,6.893,7.14,8.378,6.268,8.598,17.483,7.301
should be,5.898,9.032,6.559,5.027,7.312,6.142,8.741,7.301
tweeting about,3.539,9.389,7.555,2.793,3.134,2.457,4.371,7.301
state university,14.848,9.507,7.306,4.468,3.134,1.843,0.0,7.261
the future,13.197,8.2,6.808,3.91,7.312,9.827,4.371,7.261
to follow,7.698,9.151,5.231,9.495,10.446,9.213,0.0,7.261
and social,4.707,7.131,8.303,7.261,2.089,4.299,0.0,7.261
prof of,2.123,7.725,8.718,0.559,4.178,2.457,13.112,7.261
genshin impact,1.276,4.397,7.97,6.702,7.312,15.969,17.483,7.261
pro wrestling,5.376,14.261,3.072,3.91,8.357,4.913,4.371,7.222
and raised,13.145,9.27,7.555,2.793,0.0,3.071,4.371,7.182
you like,6.404,8.913,6.227,4.468,10.446,5.528,13.112,7.182
and artist,2.483,7.844,5.48,10.612,8.357,9.213,26.224,7.182
tweets mine,1.561,7.487,8.884,0.559,1.045,4.299,4.371,7.182
you need,10.001,7.487,7.057,10.612,5.223,4.299,0.0,7.142
of me,6.471,8.319,6.31,7.819,6.268,7.37,4.371,7.142
i’m here,6.195,5.229,7.804,7.261,10.446,7.37,26.224,7.142
dogs and,4.259,5.823,9.714,3.351,3.134,2.457,0.0,7.142
climate change,3.627,7.368,8.22,3.351,1.045,6.756,0.0,7.142
because i,6.144,8.676,6.559,6.702,8.357,3.685,0.0,7.102
wife to,5.604,0.119,14.031,1.117,0.0,3.071,4.371,7.102
just want,5.185,9.151,5.812,5.585,4.178,10.441,0.0,7.102
are all,4.959,6.774,8.718,3.351,3.134,3.071,8.741,7.102
i used,3.93,9.389,6.725,2.234,5.223,3.685,13.112,7.102
just some,3.212,12.241,3.653,4.468,13.58,3.685,17.483,7.102
go to,7.626,6.893,7.804,6.702,4.178,4.913,4.371,7.062
little bit,4.579,6.655,8.303,2.234,6.268,6.142,4.371,7.062
reader writer,1.89,2.377,12.205,2.793,0.0,3.071,0.0,7.062
of an,5.694,6.893,7.638,6.702,1.045,7.37,4.371,7.022
on insta,2.729,4.754,6.891,7.819,13.58,15.969,0.0,7.022
it all,9.196,6.18,8.136,6.702,5.223,3.071,13.112,6.982
to read,5.137,3.684,10.295,5.585,1.045,4.913,4.371,6.982
mostly just,1.688,8.2,5.231,11.17,14.624,5.528,0.0,6.982
artist gamer,1.603,5.586,7.306,8.936,6.268,7.984,21.853,6.982
the people,10.181,7.844,6.642,6.702,5.223,5.528,8.741,6.942
best friend,6.454,8.676,6.227,8.936,2.089,3.071,13.112,6.942
i'm the,5.606,8.2,6.144,8.378,6.268,6.142,0.0,6.942
harry styles,1.747,0.713,11.707,4.468,1.045,11.055,0.0,6.942
for more,12.164,6.299,6.725,8.378,14.624,4.913,8.741,6.902
of it,7.931,7.725,6.725,6.702,5.223,5.528,4.371,6.902
are you,7.916,7.487,6.974,5.027,6.268,6.756,0.0,6.902
yes i,4.248,6.774,6.393,7.819,8.357,9.213,8.741,6.902
doing my,2.698,4.754,8.053,8.936,7.312,7.37,4.371,6.902
yrs old,2.665,4.873,6.642,9.495,7.312,10.441,48.077,6.902
engineer at,2.641,15.568,2.242,2.234,5.223,1.228,17.483,6.902
husband to,14.157,19.252,0.0,0.559,8.357,0.0,4.371,6.862
im a,8.877,7.487,5.065,10.612,12.535,8.598,13.112,6.862
loves to,8.271,6.893,7.057,5.585,6.268,5.528,17.483,6.862
my twitter,4.963,7.606,6.808,7.261,2.089,6.756,0.0,6.862
right now,4.485,7.844,7.223,4.468,5.223,3.071,4.371,6.862
political science,3.503,9.983,5.646,2.793,5.223,4.299,13.112,6.862
true crime,2.83,1.901,11.707,2.234,2.089,4.913,4.371,6.862
fuck off,1.901,7.606,3.736,16.755,15.669,8.598,17.483,6.862
23 -,1.019,8.676,3.985,11.17,13.58,8.598,17.483,6.862
love the,16.087,6.417,7.97,3.91,5.223,4.913,4.371,6.823
you will,10.57,8.676,5.148,7.819,9.401,6.142,13.112,6.823
you don't,8.621,7.249,6.227,8.936,7.312,6.142,8.741,6.823
i hope,5.394,7.606,5.812,5.585,13.58,6.756,13.112,6.823
give me,5.255,7.725,6.144,6.702,6.268,6.756,13.112,6.823
my personal,4.753,7.844,6.725,6.144,4.178,3.685,13.112,6.823
a nerd,2.285,9.983,4.899,6.144,8.357,3.071,17.483,6.823
final fantasy,1.414,8.794,4.649,7.261,7.312,10.441,17.483,6.823
in life,12.477,8.2,6.476,3.351,7.312,5.528,4.371,6.783
me and,12.28,7.249,6.393,8.378,4.178,7.37,4.371,6.783
a fan,5.978,6.893,7.555,5.027,5.223,4.299,0.0,6.783
just be,5.539,7.012,6.227,7.819,7.312,8.598,4.371,6.783
the things,4.667,6.893,7.804,2.234,2.089,5.528,13.112,6.783
and also,3.525,7.606,5.646,9.495,8.357,7.984,0.0,6.783
1/2 of,2.726,7.606,6.144,3.351,9.401,8.598,13.112,6.783
comics and,1.903,9.745,3.902,11.17,6.268,9.213,0.0,6.783
