bio_count,he/him,she/her,they/them,she/they,he/they,us_day_YYYY_MM_DD
252012,7.9361300255543386,28.173261590717903,9.12654952938749,4.7616780153326035,1.5872260051108678,2018_09_10
249507,5.611065020219874,33.66639012131924,9.218178247504078,5.21027466163274,4.408693944458472,2018_09_11
250014,9.599462430103914,25.998544081531435,10.799395233866903,3.9997760125432977,4.399753613797627,2018_09_12
252561,11.086430604883573,26.924188611860107,8.710766903837094,3.5634955515697198,2.37566370104648,2018_09_13
239089,8.783340095111026,33.04208892922719,10.874611546327936,2.927780031703675,2.509525741460293,2018_09_14
222657,7.635062001194663,30.989369298966572,8.533304589570506,4.491212941879214,2.694727765127528,2018_09_15
236074,7.624727839575726,26.686547438515042,10.589899777188508,4.235959910875404,2.541575946525242,2018_09_16
250072,9.597235996033142,34.390095652452096,7.997696663360952,4.798617998016571,2.799193832176333,2018_09_17
247523,9.292065787825777,33.9362402685811,9.292065787825777,2.8280200223817586,2.4240171620415074,2018_09_18
245072,6.120650257883398,25.29868773258471,9.793040412613436,3.2643468042044788,1.2241300515766795,2018_09_19
246193,7.3113370404520035,25.18349425044579,7.717522431588225,2.4371123468173344,3.249483129089779,2018_09_20
238020,10.503319048819426,27.72876228888329,5.461725905386102,2.9409293336694398,2.9409293336694398,2018_09_21
218209,7.790696075780559,26.58002190560426,9.62380103478775,5.499314877021571,2.291381198758988,2018_09_22
236485,8.034336215827642,34.251643867475735,6.765756813328541,5.920037211662473,3.805738207497304,2018_09_23
256334,5.461624287062972,29.64881755834185,7.802320410089961,2.730812143531486,1.170348061513494,2018_09_24
254192,8.261471643482093,29.5052558695789,8.654875055076477,1.9670170579719268,2.360420469566312,2018_09_25
259239,8.486377435493887,25.07338787759558,9.25786629326606,2.314466573316515,3.857444288860858,2018_09_26
291114,8.5877010380813,22.671530740534635,9.618225162651058,2.7480643321860163,3.0915723737092686,2018_09_27
261636,9.555259979513522,29.04799033772111,11.466311975416227,1.5288415967221636,3.822103991805409,2018_09_28
221857,10.817779019819072,30.650373889487373,11.268519812311535,3.605926339939691,3.1551855474472297,2018_09_29
237921,6.3046137163176015,29.421530676148805,9.246766783932483,3.7827682297905607,2.5218454865270403,2018_09_30
254762,10.205603661456575,32.9719502908597,10.205603661456575,5.495325048476618,2.355139306489979,2018_10_01
258069,5.8123990095672085,28.674501780531564,8.912345148003054,3.0999461384358447,2.7124528711313642,2018_10_02
264237,3.4060332201773407,27.248265761418725,9.839651524956762,4.919825762478381,1.1353444067257803,2018_10_03
260380,9.601351870343345,24.963514862892694,8.449189645902143,4.992702972578539,3.456486673323604,2018_10_04
253739,8.276220841100502,26.7991912949921,6.699797823748025,3.941057543381191,1.9705287716905955,2018_10_05
248243,10.070777423734002,29.80950117425265,9.667946326784643,4.028310969493601,2.4169865816961607,2018_10_06
240510,8.315662550413704,25.778553906282482,9.147228805455075,4.157831275206852,2.4946987651241113,2018_10_07
248727,7.638897264872732,30.957636283957914,9.64913338720766,2.814330571268901,3.216377795735887,2018_10_08
250508,11.97566544781005,33.13267440560781,11.576476599549714,4.391077330863685,2.39513308956201,2018_10_09
250134,10.394428586277755,28.38478575483541,10.394428586277755,3.5980714337115307,2.7985000039978574,2018_10_10
248341,6.442754116315872,25.77101646526349,8.456114777664583,2.4160327936184522,2.4160327936184522,2018_10_11
232252,12.055870347725746,29.27854227304824,9.04190276079431,1.2917003943991872,1.2917003943991872,2018_10_12
215401,12.070510350462625,27.390773487588266,11.606259952367909,2.785502388568298,2.321251990473582,2018_10_13
226034,11.502694284930586,30.083969668279995,13.272339559535292,6.636169779767646,4.86652450516294,2018_10_14
243706,7.79627912320583,29.954125052317135,9.027270563712014,3.692974321518551,2.4619828810123674,2018_10_15
254345,8.256501995321315,29.880673887829523,9.829169042049186,3.145334093455739,3.145334093455739,2018_10_16
244966,8.98083815713201,27.350734387629302,11.43015765453165,3.6739792460994587,2.8575394136329124,2018_10_17
241900,9.508061182306738,23.976849937990906,10.748243075651095,2.8937577511368335,2.4803637866887143,2018_10_18
228036,9.647599501833044,33.32807100633234,9.209072251749724,3.0696907505832414,2.631163500499921,2018_10_19
217265,8.284813476629923,30.377649414309715,10.125883138103237,3.682139322946632,2.301337076841645,2018_10_20
225295,8.43338733660312,30.182649415211166,5.326349896801971,4.438624914001642,4.438624914001642,2018_10_21
248685,8.042302511208959,36.190361300440316,9.650763013450751,2.814805878923136,4.423266381164927,2018_10_22
246066,8.127900644542521,26.009282062536066,9.753480773451026,4.876740386725513,2.4383701933627564,2018_10_23
252988,9.486615965974671,31.226777554666626,6.324410643983114,3.952756652489446,2.7669296567426125,2018_10_24
248465,10.464250498058076,27.36803976415189,7.244481114040207,3.21976938401787,3.6222405570201035,2018_10_25
239534,10.43693170906844,31.728272395568062,7.09711356216654,4.174772683627377,2.9223408785391634,2018_10_26
226319,12.371917514658513,31.371647983598372,8.395229742089706,4.418541969520898,3.0929793786646282,2018_10_27
238148,9.237952869644086,30.233300300653376,6.298604229302787,3.3592555889614863,1.6796277944807432,2018_10_28
245542,9.367032931229687,28.101098793689065,6.516196821725,5.701672219009375,3.2580984108625,2018_10_29
244803,9.395309698002068,30.63687945000674,8.578326246001888,4.084917260000899,1.6339669040003595,2018_10_30
244886,7.35035894252836,27.768022671773807,9.800478590037814,4.083532745849089,2.4501196475094535,2018_10_31
243600,10.262725779967159,36.1247947454844,7.799671592775041,5.336617405582923,2.052545155993432,2018_11_01
235855,9.751754255792754,33.495155922070765,11.447711517669754,4.663882470161752,4.239893154692502,2018_11_02
223019,8.071061210031433,34.52620628735668,8.071061210031433,5.380707473354288,3.138746026123335,2018_11_03
235806,6.785238713179478,31.381729048455085,8.05747097190063,4.240774195737174,2.544464517442304,2018_11_04
250460,7.186776331549948,32.34049349197477,10.380899145572148,5.988980276291623,2.7948574622694244,2018_11_05
301337,8.296359225717387,32.52172816481215,8.960067963774778,3.9822524283443452,1.6592718451434771,2018_11_06
268396,10.804930028763469,30.92445490990924,9.314594852382301,2.980670352762336,2.6080865586670443,2018_11_07
261732,6.113123347546345,29.801476319288433,7.259333975211285,3.438631882994819,2.2924212553298795,2018_11_08
246300,9.338205440519692,30.044660982541615,7.3081607795371495,5.278116118554609,2.43605359317905,2018_11_09
228660,10.058602291612,38.04775649435844,7.434619085104522,4.810635878597044,3.4986442753433047,2018_11_10
235400,10.620220900594733,28.46219201359388,11.894647408666101,4.248088360237893,2.9736618521665252,2018_11_11
257049,10.503833899373271,32.67859435360573,9.725772129049325,7.002555932915514,2.7232161961338113,2018_11_12
248555,6.839532497837501,32.588360724990444,8.851159703083825,4.4255798515419125,3.6209289694433826,2018_11_13
248516,7.242994414846529,32.99586344541196,9.254937307859453,4.828662943231019,2.011942893012925,2018_11_14
247080,8.499271491015056,26.30726890076089,7.689817063299336,4.451999352436458,4.047272138578598,2018_11_15
227009,8.81022338321388,33.91936002537344,10.572268059856658,3.9646005224462466,3.0835781841248586,2018_11_16
208108,12.49351298364311,37.961058681069446,8.649355142522152,5.285717031541315,1.9220789205604782,2018_11_17
216478,9.700754811112446,29.564205138628406,10.624636221694583,5.543288463492826,3.233584937037482,2018_11_18
234692,10.652259131116526,34.08722921957289,7.243536209159238,3.4087229219572888,3.4087229219572888,2018_11_19
234750,7.24174653887114,37.912673056443026,9.371671991480298,4.259850905218317,3.8338658146964857,2018_11_20
228362,10.509629447981713,31.0909871169459,10.509629447981713,5.692715950990094,1.7516049079969522,2018_11_21
213170,11.258619880846274,45.50358868508702,11.258619880846274,6.098419102125065,5.160200778721208,2018_11_22
197395,11.145165784341042,52.68623825324856,8.612173560627168,7.59897667114162,1.519795334228324,2018_11_23
210545,10.449072644802774,44.17107981666627,8.549241254838632,4.274620627419316,2.374789237455176,2018_11_24
223046,6.276732153905472,36.76371690144634,15.243492373770433,3.138366076952736,5.380056131918976,2018_11_25
235490,5.9450507452545756,37.36889039874305,11.465455008705252,3.397171854431186,2.1232324090194914,2018_11_26
242378,9.489310085898886,44.14592083439916,12.377360981607241,6.188680490803621,4.12578699386908,2018_11_27
239519,11.690095566531257,48.01289250539623,11.272592153440854,5.8450477832656285,2.08751706545201,2018_11_28
243243,9.8666765333432,37.82226004448226,9.044453488897933,5.755561311116867,2.0555576111131666,2018_11_29
229944,10.437323870159691,43.488849458998715,12.17687784851964,7.393104408029781,2.1744424729499356,2018_11_30
222197,11.701328100739435,41.85475051418336,13.051481343132446,5.850664050369717,0.9001021615953411,2018_12_01
226499,5.739539688916949,45.91631751133559,11.479079377833898,3.532024423948892,2.207515264968057,2018_12_02
238685,10.05509353331797,45.24792089993087,8.798206841653226,2.9327356138844083,4.189622305549155,2018_12_03
240858,9.134012571722758,50.65225153409893,12.870654078336614,6.642918233980187,3.3214591169900936,2018_12_04
236050,8.472781190425756,36.856598178352044,12.285532726117347,4.660029654734166,0.4236390595212879,2018_12_05
234213,9.820121000969204,47.392757874242676,11.527968131572543,5.123541391810019,2.9887324785558445,2018_12_06
230073,9.127537781486746,43.899110282388634,7.823603812702925,3.0425125938289153,2.173223281306368,2018_12_07
207987,10.096784895209797,40.38713958083919,13.943179141004006,3.365594965069932,3.846394245794208,2018_12_08
224990,11.111604960220454,44.001955642473,12.00053335703809,5.778034579314636,1.3333925952264545,2018_12_09
235020,8.084418347374692,48.50651008424815,12.339375372308739,4.254957024934048,3.4039656199472383,2018_12_10
241643,8.276672612076492,39.72802853796717,9.104339873284143,7.449005350868844,2.069168153019123,2018_12_11
239320,10.86411499247869,49.72421861942169,11.281965569112485,2.9249540364365703,2.9249540364365703,2018_12_12
238757,8.37671775068375,51.097978279170874,9.633225413286311,7.539045975615375,2.513015325205125,2018_12_13
225692,8.861634439856086,47.85282597522287,8.418552717863284,6.203144107899261,3.544653775942435,2018_12_14
204445,8.315194795666317,46.956394140233314,11.739098535058329,4.891291056274303,0.9782582112548607,2018_12_15
216933,13.829154623777848,46.0971820792595,13.368182802985254,7.3755491326815195,3.2268027455481647,2018_12_16
226132,11.05548971397237,44.22195885588948,8.844391771177897,7.075513416942317,2.653317531353369,2018_12_17
228956,11.792658851482381,44.98680969269205,10.482363423539894,6.98824228235993,2.6205908558849735,2018_12_18
230127,10.42902397371886,39.10883990144573,7.387225314717526,5.21451198685943,0.8690853311432383,2018_12_19
238752,10.889961131215655,45.65406781932717,8.795737836751107,5.026135906714917,1.6753786355716391,2018_12_20
235538,13.585918195790063,39.90863470013331,8.91575881598723,6.3683991542765925,1.6982397744737578,2018_12_21
212149,11.784170559371008,41.95164719136079,12.72690420412069,4.242301401373563,3.2995677566238824,2018_12_22
217089,13.358576436392447,44.68213497689887,14.740498136708908,7.370249068354454,2.303202833860767,2018_12_23
213808,12.628152360996783,46.77093467035845,16.36982713462546,5.14480281373943,3.7416747736286764,2018_12_24
202918,15.769916912250268,46.32413092973516,18.233966429789373,6.899338649109493,2.9568594210469255,2018_12_25
206884,12.56742909069817,49.30299104812359,10.63397846135999,8.217165174687265,4.3502639160109045,2018_12_26
225242,12.43107413359853,43.95272640093766,8.879338666856093,6.65950400014207,2.219834666714023,2018_12_27
224180,11.597823177803551,45.94522258899099,8.029262200017843,7.137121955571416,3.1224908555624946,2018_12_28
220264,11.350016344023535,46.308066683616026,13.166018959067301,8.626012421457887,2.270003268804707,2018_12_29
