token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
steve,2.819,5.942,2.574,1.676,3.134,2.457,8.741,3.711
lion,2.696,5.823,2.325,4.468,5.223,1.228,4.371,3.711
andrew,2.476,5.586,1.993,3.91,6.268,3.685,13.112,3.711
excited,2.456,3.684,4.4,0.559,3.134,3.071,0.0,3.711
insane,2.18,2.496,4.151,3.351,5.223,6.756,0.0,3.711
fianc,2.079,4.041,3.985,3.351,3.134,0.614,4.371,3.711
pen,1.949,3.328,4.151,2.234,1.045,4.913,8.741,3.711
stranger,1.917,3.09,3.985,5.585,1.045,4.913,0.0,3.711
existing,1.789,3.09,2.74,7.261,7.312,7.984,4.371,3.711
bleeding,1.745,2.258,5.563,1.117,1.045,1.843,4.371,3.711
photog,1.642,3.446,3.321,4.468,7.312,4.299,8.741,3.711
owns,1.541,2.377,4.4,6.144,1.045,4.299,4.371,3.711
activism,1.451,3.09,3.736,6.144,3.134,3.685,8.741,3.711
cutie,1.418,3.446,2.906,6.702,4.178,5.528,17.483,3.711
ucberkeley,1.212,3.446,4.4,0.559,4.178,3.685,0.0,3.711
homo,1.071,6.774,0.996,2.793,16.714,1.843,0.0,3.711
golf,23.295,7.725,1.661,1.676,3.134,0.614,0.0,3.671
latest,12.107,4.754,3.57,2.793,0.0,1.843,4.371,3.671
consulting,10.004,4.397,3.736,4.468,0.0,1.228,0.0,3.671
packers,8.948,6.893,2.74,0.559,0.0,0.0,0.0,3.671
bookings,8.495,3.684,2.574,8.936,2.089,6.756,4.371,3.671
kentucky,7.36,4.041,4.234,2.793,1.045,0.614,0.0,3.671
phone,7.062,4.635,3.155,3.351,5.223,1.228,8.741,3.671
//soundcloud,4.617,5.704,1.744,5.027,7.312,3.685,4.371,3.671
african,4.579,4.041,3.736,4.468,2.089,1.228,4.371,3.671
towards,3.798,4.041,3.57,3.351,4.178,3.071,0.0,3.671
laughing,3.4,3.565,4.151,2.234,4.178,2.457,0.0,3.671
sauce,3.113,3.684,3.985,1.676,5.223,2.457,4.371,3.671
temple,3.08,4.635,3.902,1.676,0.0,1.843,0.0,3.671
collab,2.841,4.873,2.076,4.468,7.312,6.142,4.371,3.671
psu,2.783,3.328,4.899,0.559,2.089,1.228,0.0,3.671
wordpress,2.7,4.991,3.819,0.559,0.0,1.843,0.0,3.671
intersection,2.39,3.922,4.068,2.793,2.089,1.228,4.371,3.671
bell,2.197,3.446,4.068,3.351,3.134,3.071,0.0,3.671
racist,2.197,3.803,3.819,4.468,3.134,1.843,0.0,3.671
fascism,1.596,5.348,3.072,2.234,2.089,1.843,4.371,3.671
amount,1.548,4.159,3.57,1.676,3.134,3.685,8.741,3.671
glitter,1.299,1.307,5.812,2.234,1.045,3.685,0.0,3.671
bangtan,1.291,0.119,6.974,1.676,0.0,2.457,0.0,3.671
sass,1.13,2.258,5.314,1.117,2.089,2.457,4.371,3.671
honest,10.21,4.516,3.155,2.793,3.134,4.299,0.0,3.631
si,9.371,4.516,3.404,1.676,6.268,0.614,8.741,3.631
reach,7.51,4.159,3.487,3.351,3.134,3.071,0.0,3.631
lake,7.473,3.446,3.57,2.793,3.134,6.142,4.371,3.631
river,5.793,4.159,3.404,3.351,4.178,2.457,4.371,3.631
rise,4.917,3.565,3.985,3.351,2.089,2.457,4.371,3.631
commentary,4.057,3.922,3.985,2.234,3.134,1.843,0.0,3.631
hr,4.052,3.803,3.985,1.676,4.178,1.843,4.371,3.631
mizzou,3.754,3.803,4.732,0.559,1.045,0.0,0.0,3.631
focusing,3.692,5.348,3.321,0.559,2.089,1.228,4.371,3.631
mayor,3.341,4.278,3.487,1.676,3.134,4.299,0.0,3.631
tho,3.187,4.041,2.657,5.027,8.357,4.299,4.371,3.631
blind,3.023,3.446,3.819,4.468,2.089,3.071,4.371,3.631
contemporary,3.003,1.307,6.144,1.676,0.0,1.228,4.371,3.631
locked,2.983,3.803,2.989,4.468,5.223,4.299,13.112,3.631
missing,2.928,2.496,4.566,2.793,2.089,4.913,0.0,3.631
fate,1.719,4.991,2.74,2.793,4.178,4.299,0.0,3.631
mutual,1.523,3.209,2.989,5.585,7.312,6.142,4.371,3.631
egg,1.42,2.258,3.736,6.702,6.268,4.913,4.371,3.631
cognitive,1.365,3.922,3.819,1.676,5.223,1.843,4.371,3.631
entirely,1.324,4.041,2.989,2.793,6.268,3.685,17.483,3.631
grumpy,1.319,5.823,2.574,2.234,4.178,1.843,0.0,3.631
worm,1.3,1.545,5.148,2.793,1.045,6.142,0.0,3.631
nba,15.094,7.249,2.159,0.0,1.045,1.228,0.0,3.591
analysis,7.993,4.873,2.408,3.91,3.134,5.528,4.371,3.591
giving,7.979,3.803,3.487,2.793,3.134,3.071,13.112,3.591
rap,7.549,5.704,2.491,1.676,4.178,3.071,0.0,3.591
hip,7.29,4.159,3.487,1.676,4.178,3.685,0.0,3.591
text,6.794,3.209,3.736,4.468,4.178,3.071,4.371,3.591
educated,6.107,2.852,4.566,3.351,3.134,1.228,0.0,3.591
northern,6.079,4.159,3.57,3.91,1.045,1.228,8.741,3.591
farm,6.05,3.565,4.068,1.676,5.223,1.843,0.0,3.591
combat,6.004,5.229,1.91,7.261,5.223,1.228,13.112,3.591
entertainer,4.632,3.446,2.989,7.819,1.045,5.528,4.371,3.591
martial,3.728,6.536,1.744,2.793,1.045,2.457,17.483,3.591
latin,3.618,4.635,2.823,3.91,4.178,2.457,8.741,3.591
cycling,3.166,7.131,1.91,2.793,1.045,0.614,0.0,3.591
extreme,2.874,4.991,3.072,2.793,2.089,1.843,4.371,3.591
pharmacist,2.843,4.754,3.736,0.0,2.089,1.843,0.0,3.591
dying,2.816,3.803,2.823,6.144,5.223,4.299,4.371,3.591
escape,2.726,3.922,3.819,1.676,2.089,3.685,0.0,3.591
pi,2.41,4.991,3.736,0.0,1.045,1.228,0.0,3.591
noise,2.331,4.635,2.657,5.585,5.223,2.457,0.0,3.591
existence,2.252,3.328,2.989,5.585,5.223,4.913,13.112,3.591
alright,1.861,3.446,3.985,2.234,3.134,3.071,4.371,3.591
cookies,1.754,3.446,4.4,2.793,1.045,1.228,0.0,3.591
bake,1.451,2.496,4.899,2.793,1.045,2.457,0.0,3.591
menace,1.28,2.02,2.491,13.963,3.134,9.213,0.0,3.591
creepy,1.052,1.901,4.4,4.468,2.089,6.756,0.0,3.591
states,11.63,3.803,4.068,3.351,1.045,0.614,0.0,3.551
breaking,5.332,3.803,4.068,0.559,3.134,2.457,0.0,3.551
wings,4.353,3.09,4.234,1.117,3.134,3.071,8.741,3.551
roots,3.618,2.496,4.732,1.117,5.223,1.843,4.371,3.551
drug,3.256,4.635,3.238,1.676,2.089,3.685,0.0,3.551
brave,2.935,3.09,4.151,2.234,0.0,5.528,0.0,3.551
rican,2.924,3.446,3.238,5.027,8.357,2.457,0.0,3.551
outreach,2.849,2.615,4.815,1.676,2.089,2.457,0.0,3.551
you’ve,2.75,4.397,3.238,2.793,2.089,3.685,0.0,3.551
disc,2.588,6.774,1.245,3.91,5.223,1.843,8.741,3.551
bidenharris2020,2.478,2.852,5.314,0.559,0.0,0.0,0.0,3.551
stick,2.426,5.586,2.491,2.793,2.089,2.457,4.371,3.551
shadow,2.323,4.159,3.155,3.91,0.0,4.299,8.741,3.551
sensitive,2.301,2.496,4.068,3.351,1.045,6.756,4.371,3.551
lean,2.164,4.516,2.657,3.351,7.312,3.071,4.371,3.551
representation,2.064,2.496,4.732,2.234,3.134,1.843,4.371,3.551
pandemic,2.004,2.852,4.815,1.676,1.045,1.228,4.371,3.551
cm,1.813,3.922,4.068,1.117,2.089,1.228,4.371,3.551
//cash,1.736,3.684,2.325,5.585,6.268,7.984,4.371,3.551
crafting,1.508,1.426,5.065,2.793,3.134,4.913,0.0,3.551
hiv,1.31,4.754,2.657,4.468,4.178,1.228,13.112,3.551
resources,8.638,2.852,4.4,3.351,1.045,2.457,0.0,3.511
weekly,7.475,5.11,2.574,3.91,3.134,1.843,4.371,3.511
tax,6.274,5.229,3.404,0.559,2.089,0.0,0.0,3.511
strategic,5.964,3.446,4.4,1.676,1.045,0.614,4.371,3.511
chance,5.279,4.041,3.487,2.793,1.045,3.071,4.371,3.511
handsome,4.318,6.536,1.661,1.676,6.268,1.843,4.371,3.511
laughs,4.015,2.615,4.649,1.676,3.134,2.457,0.0,3.511
gods,3.857,4.041,2.74,6.702,5.223,1.843,4.371,3.511
junior,3.853,5.348,2.491,2.793,3.134,2.457,4.371,3.511
ll,3.637,2.496,4.234,3.351,1.045,4.299,8.741,3.511
naughty,3.626,4.041,3.072,3.351,7.312,1.228,8.741,3.511
voted,3.528,4.635,3.072,3.351,2.089,1.843,4.371,3.511
pick,3.409,3.684,3.902,2.234,1.045,3.071,0.0,3.511
mt,3.352,3.565,3.819,0.559,3.134,4.299,4.371,3.511
camp,3.108,3.446,3.902,1.676,4.178,2.457,4.371,3.511
fluent,2.243,1.901,5.148,1.117,1.045,4.299,0.0,3.511
civic,2.221,4.278,3.653,2.234,2.089,1.228,0.0,3.511
she’s,2.009,0.357,5.48,2.793,2.089,7.37,0.0,3.511
virgin,1.813,4.873,2.989,1.676,2.089,3.071,4.371,3.511
getvaccinated,1.614,3.09,4.732,1.117,2.089,0.614,0.0,3.511
sort,1.559,4.635,3.072,2.793,2.089,1.843,8.741,3.511
ic,1.416,1.783,3.321,6.144,5.223,7.984,17.483,3.511
tinkerer,1.207,7.368,1.328,2.234,2.089,1.228,8.741,3.511
ui,1.198,5.823,1.993,3.351,4.178,3.071,0.0,3.511
cuny,1.155,3.565,4.234,0.559,2.089,1.228,8.741,3.511
kitten,1.146,1.783,4.068,6.144,1.045,6.756,4.371,3.511
followed,5.396,2.496,4.317,2.234,3.134,4.299,0.0,3.471
thick,4.904,3.922,2.906,6.702,3.134,2.457,0.0,3.471
chaser,4.039,4.991,2.574,1.676,5.223,3.071,4.371,3.471
444,3.927,0.832,5.397,3.351,0.0,5.528,0.0,3.471
camera,3.75,5.467,2.242,2.793,6.268,1.843,0.0,3.471
century,3.583,3.684,3.155,3.351,5.223,2.457,13.112,3.471
darkness,3.174,3.922,3.653,1.117,1.045,4.299,0.0,3.471
belt,3.104,5.704,2.325,2.793,2.089,1.843,4.371,3.471
who’s,3.018,3.922,2.906,3.351,9.401,2.457,0.0,3.471
kick,2.801,2.971,3.736,2.793,5.223,3.685,4.371,3.471
juice,2.751,4.159,2.657,3.91,6.268,3.685,4.371,3.471
chemical,2.322,5.11,2.906,2.234,1.045,1.843,4.371,3.471
prints,2.02,3.328,3.155,5.027,4.178,4.299,4.371,3.471
somewhat,1.668,4.991,2.076,3.91,7.312,3.071,4.371,3.471
spider-man,1.416,6.774,1.577,2.793,4.178,1.228,0.0,3.471
fave,1.414,2.02,4.234,5.585,0.0,3.685,13.112,3.471
ships,1.17,2.377,4.649,2.793,1.045,3.071,0.0,3.471
ucsd,1.063,2.733,4.234,3.351,3.134,2.457,0.0,3.471
narrator,1.018,4.159,3.487,2.793,1.045,2.457,0.0,3.471
sport,10.014,3.922,4.068,0.0,1.045,1.228,4.371,3.431
programs,9.328,3.684,4.234,0.559,2.089,0.614,0.0,3.431
foundation,7.644,4.516,3.57,1.676,1.045,0.614,0.0,3.431
jr,6.619,4.991,2.491,2.234,5.223,2.457,4.371,3.431
speech,6.12,3.803,3.487,1.676,3.134,3.071,4.371,3.431
cum,5.802,3.684,2.491,3.351,8.357,6.142,4.371,3.431
wake,5.032,2.733,4.234,1.676,2.089,4.299,0.0,3.431
simply,4.83,3.209,3.072,8.936,1.045,3.071,0.0,3.431
ladies,4.445,2.377,4.317,2.234,3.134,3.685,4.371,3.431
later,4.142,3.803,3.487,1.676,4.178,2.457,4.371,3.431
utsa,3.727,3.328,4.4,0.559,1.045,1.843,0.0,3.431
thats,3.543,3.565,2.74,5.027,5.223,5.528,0.0,3.431
wvu,3.334,3.922,3.736,2.234,2.089,0.614,4.371,3.431
cuz,3.299,3.565,2.906,3.91,4.178,4.299,13.112,3.431
abuse,3.183,1.901,4.483,3.351,3.134,3.685,4.371,3.431
concerts,2.961,2.139,4.982,2.234,2.089,0.614,4.371,3.431
josh,2.524,6.18,1.827,1.117,5.223,2.457,4.371,3.431
bite,2.274,3.684,2.325,7.819,4.178,3.071,17.483,3.431
birthday,2.248,3.803,3.487,2.234,1.045,3.685,4.371,3.431
ring,2.224,5.467,1.91,3.91,3.134,1.843,17.483,3.431
thriving,2.053,2.377,3.985,1.676,3.134,7.37,0.0,3.431
fuckin,1.901,3.09,2.74,4.468,7.312,6.142,8.741,3.431
ted,1.793,3.328,4.483,2.234,0.0,0.0,0.0,3.431
ra,1.749,1.783,4.151,6.702,2.089,4.299,0.0,3.431
wearamask,1.591,2.02,5.563,0.0,0.0,0.0,8.741,3.431
cosmic,1.332,3.684,3.238,1.676,4.178,4.913,4.371,3.431
katie,1.095,0.594,5.48,2.793,0.0,3.685,17.483,3.431
solutions,18.857,5.467,3.072,0.0,0.0,1.228,0.0,3.391
grandmother,11.457,0.475,6.559,0.0,0.0,1.228,0.0,3.391
healthy,9.997,3.328,4.151,1.117,2.089,1.843,0.0,3.391
heaven,5.839,2.971,3.321,3.91,4.178,4.913,4.371,3.391
rule,5.528,3.565,3.404,2.234,5.223,2.457,4.371,3.391
parody,4.803,5.704,1.411,2.793,9.401,3.685,0.0,3.391
til,3.844,3.209,4.068,1.117,3.134,2.457,0.0,3.391
telling,3.436,2.852,3.819,3.351,3.134,3.685,0.0,3.391
pacific,3.301,3.922,3.321,2.793,2.089,3.071,0.0,3.391
aerospace,2.75,6.18,1.744,2.793,4.178,1.843,0.0,3.391
direction,2.685,1.07,5.563,2.234,1.045,2.457,0.0,3.391
pt,2.643,3.565,3.653,1.117,2.089,3.071,8.741,3.391
tony,2.505,5.11,1.827,3.351,8.357,2.457,8.741,3.391
sharks,2.323,3.565,3.57,1.676,3.134,3.685,0.0,3.391
rice,2.042,4.516,2.823,1.676,5.223,3.071,0.0,3.391
butter,2.015,2.02,5.065,1.676,2.089,1.228,0.0,3.391
floridian,1.956,3.209,4.4,1.117,1.045,0.0,8.741,3.391
skeptic,1.921,6.061,1.993,3.351,1.045,0.0,13.112,3.391
employers,1.822,5.348,2.325,3.91,3.134,1.228,0.0,3.391
princeton,1.804,3.803,3.653,1.676,4.178,0.614,4.371,3.391
msc,1.756,2.377,5.065,1.117,0.0,1.228,0.0,3.391
pants,1.651,3.446,3.985,2.234,1.045,1.843,0.0,3.391
twink,1.646,6.774,0.166,3.351,13.58,1.843,17.483,3.391
expat,1.546,5.586,2.823,0.559,1.045,0.0,8.741,3.391
infectious,1.537,3.922,4.317,0.0,0.0,0.0,0.0,3.391
doodles,1.341,2.02,3.57,4.468,8.357,5.528,0.0,3.391
llc,17.074,3.328,3.736,3.351,3.134,1.228,0.0,3.351
racing,9.868,5.942,2.159,1.117,1.045,2.457,4.371,3.351
common,8.884,3.09,4.317,1.117,2.089,0.614,4.371,3.351
tools,5.705,5.11,2.574,2.793,4.178,0.614,0.0,3.351
smoke,5.04,3.446,2.491,5.585,6.268,4.913,4.371,3.351
bred,4.996,3.446,3.985,1.676,1.045,1.843,0.0,3.351
bbw,4.147,0.357,4.732,1.676,3.134,10.441,4.371,3.351
laughter,4.136,2.139,5.065,1.117,1.045,0.614,4.371,3.351
wanted,3.683,3.446,3.653,3.351,1.045,2.457,0.0,3.351
upon,3.642,3.446,3.653,3.351,1.045,1.843,4.371,3.351
vs,3.321,4.635,3.072,1.676,3.134,1.228,0.0,3.351
walks,3.267,3.446,3.404,3.91,4.178,1.843,0.0,3.351
originally,3.091,5.586,2.408,0.0,2.089,1.228,17.483,3.351
madison,3.031,3.446,3.653,1.117,3.134,1.843,13.112,3.351
reporting,2.83,3.803,3.736,1.676,0.0,2.457,0.0,3.351
heroes,2.358,4.516,2.989,2.234,1.045,1.843,8.741,3.351
galaxy,2.178,4.278,2.574,3.351,1.045,4.913,8.741,3.351
nasa,2.083,4.278,3.404,1.117,0.0,2.457,4.371,3.351
wsu,2.052,3.446,3.902,1.676,2.089,1.228,4.371,3.351
uses,1.903,3.328,2.657,6.702,6.268,2.457,8.741,3.351
doll,1.717,0.951,4.151,7.261,3.134,5.528,4.371,3.351
mega,1.67,5.467,2.159,2.234,3.134,2.457,4.371,3.351
ff14,1.175,5.11,1.577,6.144,4.178,4.299,0.0,3.351
epidemiologist,1.06,2.02,5.48,0.559,0.0,0.0,0.0,3.351
minnesotan,1.03,3.328,4.151,0.559,1.045,1.843,4.371,3.351
serving,20.198,4.278,2.491,3.91,3.134,4.299,0.0,3.312
capital,7.222,5.467,2.159,2.793,2.089,2.457,0.0,3.312
rangers,7.119,6.061,2.242,1.117,1.045,1.228,0.0,3.312
wisconsin,6.392,4.516,3.238,1.117,0.0,1.843,4.371,3.312
guns,5.402,4.278,2.74,3.351,3.134,1.843,8.741,3.312
maryland,5.352,4.516,3.404,0.559,1.045,0.614,4.371,3.312
gt,4.722,6.299,1.91,1.117,1.045,1.228,8.741,3.312
hole,3.587,4.397,1.91,6.144,6.268,2.457,8.741,3.312
observer,3.471,4.635,2.823,1.676,2.089,1.228,13.112,3.312
oakland,3.291,3.209,3.902,2.793,1.045,1.843,0.0,3.312
groups,3.166,2.02,4.815,2.234,0.0,1.843,4.371,3.312
sh,2.933,2.615,3.736,3.91,4.178,3.071,0.0,3.312
luna,2.865,1.901,3.404,4.468,3.134,7.37,13.112,3.312
hanging,2.784,3.328,3.902,3.351,2.089,0.0,0.0,3.312
typical,2.724,4.278,2.989,1.117,4.178,2.457,4.371,3.312
piano,2.702,4.397,3.155,1.676,4.178,0.614,0.0,3.312
practicing,2.303,3.209,3.736,3.351,1.045,2.457,0.0,3.312
quest,2.21,4.873,2.491,2.793,3.134,2.457,0.0,3.312
istandwithukraine,1.908,3.684,3.57,1.117,3.134,1.843,4.371,3.312
clever,1.837,3.565,3.238,2.234,4.178,3.071,4.371,3.312
starwars,1.719,5.823,2.242,1.117,1.045,1.228,8.741,3.312
curse,1.624,3.209,3.57,1.676,0.0,5.528,4.371,3.312
effect,1.508,3.328,2.823,5.585,4.178,3.685,4.371,3.312
retweeter,1.468,4.278,3.155,2.234,2.089,1.228,4.371,3.312
disco,1.322,2.733,3.072,5.585,6.268,3.685,4.371,3.312
guild,1.319,4.516,2.574,3.91,4.178,1.843,0.0,3.312
dropout,1.181,3.565,2.242,4.468,6.268,6.756,4.371,3.312
academia,1.095,2.852,3.819,0.559,5.223,4.299,0.0,3.312
kate,1.04,1.545,4.566,2.234,1.045,6.142,0.0,3.312
sheets,1.03,4.041,2.74,4.468,2.089,3.685,0.0,3.312
ramblings,1.003,3.684,2.989,3.351,4.178,2.457,8.741,3.312
improve,7.672,5.586,2.325,2.793,0.0,1.228,0.0,3.272
lifetime,5.091,3.09,3.653,2.234,3.134,3.071,0.0,3.272
near,4.998,4.516,3.072,2.234,2.089,0.614,0.0,3.272
phoenix,4.919,4.278,2.823,2.793,3.134,2.457,0.0,3.272
bull,4.695,4.516,3.072,1.117,3.134,1.228,0.0,3.272
xxx,4.487,3.684,1.577,8.936,8.357,4.299,4.371,3.272
waste,4.281,3.328,3.819,1.117,2.089,2.457,0.0,3.272
ent,4.278,4.159,3.238,2.793,2.089,0.614,0.0,3.272
surgeon,4.155,2.733,4.317,0.0,2.089,3.071,0.0,3.272
moments,4.006,2.852,3.321,3.351,6.268,3.071,4.371,3.272
march,3.943,2.852,3.902,1.676,0.0,3.685,8.741,3.272
april,3.714,2.258,3.736,2.793,1.045,4.913,17.483,3.272
bidenharris,3.545,2.139,5.148,0.0,1.045,0.614,0.0,3.272
took,3.433,3.922,2.657,5.027,3.134,3.071,0.0,3.272
written,3.42,4.041,2.823,2.234,3.134,3.071,8.741,3.272
chess,3.115,6.893,1.494,0.0,2.089,2.457,0.0,3.272
mid,2.487,3.922,2.242,5.585,3.134,4.299,8.741,3.272
nominated,2.175,3.922,2.906,2.793,2.089,3.685,4.371,3.272
surviving,1.875,2.733,3.736,3.351,3.134,3.071,0.0,3.272
spice,1.818,3.209,4.151,0.559,1.045,1.843,0.0,3.272
javascript,1.556,6.655,1.577,1.676,3.134,0.614,0.0,3.272
hq,1.473,2.139,3.985,2.793,3.134,4.913,0.0,3.272
experimental,1.387,3.684,2.491,5.027,6.268,3.071,4.371,3.272
av,1.26,4.159,1.661,7.819,6.268,3.685,4.371,3.272
mathematician,1.24,5.586,1.661,5.027,3.134,1.843,0.0,3.272
reluctant,1.126,2.377,4.483,2.234,2.089,1.228,0.0,3.272
museums,1.041,1.901,4.815,1.676,0.0,3.071,0.0,3.272
erotica,1.029,3.684,3.487,3.351,1.045,0.614,4.371,3.272
patron,1.008,2.02,4.317,2.793,1.045,3.071,8.741,3.272
astronomer,1.003,5.467,2.491,0.559,2.089,1.843,0.0,3.272
hop,6.873,4.397,2.906,1.117,4.178,1.843,0.0,3.232
built,6.588,4.516,2.74,3.351,2.089,1.228,0.0,3.232
retail,5.486,4.278,2.74,2.793,1.045,3.685,0.0,3.232
given,4.796,3.446,3.321,3.351,0.0,3.685,0.0,3.232
raise,3.993,3.565,3.487,2.793,0.0,2.457,0.0,3.232
eagle,3.929,7.131,1.494,1.117,1.045,0.0,0.0,3.232
hurt,3.633,2.615,3.819,3.351,1.045,3.685,0.0,3.232
round,3.559,4.516,2.408,2.793,5.223,1.228,8.741,3.232
empire,3.326,4.159,2.574,3.91,4.178,2.457,0.0,3.232
flight,3.28,4.873,2.574,1.117,2.089,3.071,0.0,3.232
friday,3.231,4.635,2.325,3.91,1.045,3.071,4.371,3.232
popular,3.106,4.754,2.491,5.585,0.0,0.614,0.0,3.232
wherever,2.878,2.852,3.487,3.351,3.134,3.071,4.371,3.232
square,2.812,5.229,2.574,1.117,3.134,0.0,4.371,3.232
42,2.768,3.922,2.906,3.351,1.045,1.843,13.112,3.232
drinks,2.467,4.159,3.321,0.0,2.089,1.228,8.741,3.232
hail,1.971,3.446,3.072,3.351,4.178,2.457,4.371,3.232
hats,1.895,4.516,2.989,2.234,1.045,1.228,0.0,3.232
jake,1.879,4.397,2.574,2.793,3.134,3.071,0.0,3.232
ty,1.868,2.733,2.491,5.585,3.134,8.598,4.371,3.232
children’s,1.739,0.951,5.397,2.793,0.0,1.843,0.0,3.232
mystic,1.609,3.446,2.906,5.027,4.178,2.457,0.0,3.232
fancy,1.574,2.139,3.57,3.91,5.223,2.457,17.483,3.232
twitchaffiliate,1.44,4.516,2.242,1.676,7.312,3.685,0.0,3.232
ish,1.394,3.446,2.906,6.144,2.089,2.457,0.0,3.232
pasta,1.115,3.328,3.487,1.117,4.178,3.071,0.0,3.232
artsy,1.043,2.377,3.902,4.468,1.045,3.071,0.0,3.232
'25,1.04,4.516,2.076,3.91,6.268,2.457,4.371,3.232
estate,40.737,3.922,3.819,0.0,1.045,0.0,0.0,3.192
within,7.731,3.446,2.823,5.027,3.134,3.071,0.0,3.192
awareness,5.462,2.139,4.4,2.793,0.0,1.843,4.371,3.192
present,4.858,4.041,2.823,2.793,1.045,3.685,0.0,3.192
tribute,4.109,0.951,3.321,6.702,3.134,10.441,0.0,3.192
print,3.57,2.971,3.155,2.234,2.089,6.142,4.371,3.192
appreciate,3.515,3.209,3.238,2.793,2.089,3.071,8.741,3.192
flag,3.435,3.09,2.989,5.027,4.178,3.071,0.0,3.192
standing,3.368,3.565,3.238,1.676,4.178,2.457,0.0,3.192
court,3.365,4.397,2.989,1.676,2.089,0.614,4.371,3.192
test,3.346,5.348,2.076,2.234,4.178,1.228,0.0,3.192
ts,3.003,2.377,4.317,1.676,1.045,2.457,0.0,3.192
lane,2.83,2.496,3.736,4.468,4.178,1.228,0.0,3.192
sup,2.636,2.971,2.491,4.468,8.357,4.913,4.371,3.192
purdue,2.375,4.516,2.989,2.793,0.0,0.614,0.0,3.192
electronics,2.252,6.774,0.664,3.91,3.134,2.457,4.371,3.192
ff,2.211,3.803,3.072,0.559,6.268,2.457,0.0,3.192
teller,2.186,3.328,3.57,2.793,2.089,1.228,0.0,3.192
salesforce,2.175,4.159,3.072,2.234,1.045,1.228,4.371,3.192
update,2.136,2.496,3.902,1.676,4.178,1.843,8.741,3.192
designing,2.033,4.041,3.321,1.117,2.089,0.614,4.371,3.192
proclaimed,1.919,4.278,2.325,2.234,4.178,4.299,4.371,3.192
jk,1.429,2.02,4.317,3.91,1.045,1.843,0.0,3.192
peach,1.378,2.377,3.321,5.027,3.134,4.913,0.0,3.192
bl,1.21,1.783,4.068,3.351,2.089,4.913,0.0,3.192
rachel,1.095,0.832,5.397,1.117,1.045,2.457,4.371,3.192
cowboys,12.939,4.041,2.823,2.234,4.178,1.843,0.0,3.152
firm,12.069,2.852,3.902,1.676,2.089,1.843,0.0,3.152
alpha,6.685,4.041,2.242,1.676,5.223,4.913,8.741,3.152
features,5.336,3.803,3.404,1.676,1.045,1.228,0.0,3.152
lived,5.207,3.209,3.902,0.0,1.045,2.457,0.0,3.152
attitude,4.45,2.733,3.902,2.234,1.045,2.457,0.0,3.152
pass,4.371,3.565,3.238,2.234,4.178,1.228,0.0,3.152
shoes,4.246,1.664,4.234,2.793,2.089,3.685,4.371,3.152
ps4,3.947,4.991,1.827,4.468,4.178,1.843,0.0,3.152
talented,3.471,3.209,2.906,4.468,3.134,3.071,4.371,3.152
went,3.413,2.852,3.487,2.234,5.223,1.843,4.371,3.152
courage,3.301,2.377,4.566,0.559,1.045,0.614,4.371,3.152
jones,3.229,4.041,2.74,2.234,1.045,3.685,4.371,3.152
silence,3.08,2.258,3.736,3.91,5.223,0.614,8.741,3.152
quote,3.049,3.565,2.823,5.585,0.0,2.457,4.371,3.152
stats,2.773,4.635,2.325,3.351,3.134,1.843,0.0,3.152
davis,2.773,3.446,2.989,2.234,3.134,3.685,4.371,3.152
imagine,2.61,2.733,3.819,1.117,4.178,2.457,0.0,3.152
counseling,2.592,2.02,3.985,2.234,4.178,3.685,0.0,3.152
warm,2.333,1.545,4.566,2.793,1.045,1.843,8.741,3.152
ray,2.25,2.377,2.408,7.819,5.223,4.913,13.112,3.152
labs,2.213,4.873,2.408,1.117,5.223,1.228,0.0,3.152
cto,2.187,8.2,0.83,0.0,0.0,0.0,0.0,3.152
//amzn,2.057,4.754,2.657,2.234,2.089,0.614,0.0,3.152
ethical,1.739,3.565,2.491,3.351,3.134,6.142,0.0,3.152
mx,1.688,0.594,3.321,10.053,2.089,7.984,4.371,3.152
ex-,1.603,5.704,2.159,0.559,2.089,1.228,0.0,3.152
bios,1.425,2.377,3.653,3.91,1.045,3.071,8.741,3.152
edits,1.166,2.377,3.653,2.234,4.178,4.299,0.0,3.152
gaga,1.006,4.635,2.408,0.0,5.223,3.071,4.371,3.152
rapper,8.506,4.516,1.411,5.027,6.268,4.913,0.0,3.112
videographer,4.836,4.635,2.408,1.117,2.089,2.457,8.741,3.112
george,4.639,4.397,2.906,2.234,1.045,0.614,0.0,3.112
ft,4.309,2.615,3.487,2.793,3.134,3.071,4.371,3.112
economy,3.885,4.635,2.657,1.676,2.089,1.228,0.0,3.112
1908,3.705,0.0,5.895,1.676,0.0,2.457,0.0,3.112
nola,3.605,2.733,3.902,2.234,2.089,1.228,0.0,3.112
return,3.504,3.565,2.408,2.793,8.357,3.685,0.0,3.112
esthetician,3.266,0.119,5.48,1.676,2.089,3.685,0.0,3.112
month,2.981,3.565,1.993,5.027,5.223,6.142,0.0,3.112
knew,2.57,2.496,3.736,3.91,1.045,0.614,13.112,3.112
reform,2.536,3.328,3.404,2.234,3.134,1.228,0.0,3.112
alot,2.472,4.516,1.91,3.351,7.312,1.843,4.371,3.112
mood,2.402,2.971,3.238,2.793,4.178,3.071,0.0,3.112
forms,2.243,3.328,2.989,2.793,4.178,2.457,4.371,3.112
